Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"David Villar","SFG",8,35,32,7,4,2,0,1,4,4,3,0,10,1,0,0,,0,0,0.221862,0.0837312,0.295179,0.283662,0.297576,0.362913,0.295273,0.66049,0.141052,2.23455,0.297716,-0.0506215,-0.0653091,3.57652,-0.536716,87.7271,-0.115931,0.0213608,-0.6314663961529732,-0.6105836890637875,-0.006051,999,,,,,,,34.4,4.3,34.4,4.3,,,,,,,,,,,,,,,,,,,"David Villar","24782",681584
"Jonathan Ornelas","TEX",5,20,18,4,3,1,0,0,2,2,1,0,6,0,0,0,,0,0,0.221321,0.0715966,0.278944,0.256671,0.282583,0.285706,0.258524,0.56829,0.0643848,3.21686,0.310465,-0.0124925,-0.030698,1.43984,-0.89049,62.9147,-0.0431905,0.00315046,-0.888679563999176,0.14636033889837563,-0.00759235,999,,,,,,,10.3,2.06,10.3,2.06,,,,,,,,,,,,,,,,,,,"Jonathan Ornelas","24597",680716
"Gabriel Rincones Jr.","PHI",1,5,5,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.220509,0.0749028,0.272413,0.27496,0.282206,0.314014,0.269135,0.596219,0.0935044,5.15349,0.293658,0.00386395,-0.00332762,0.409227,-0.183401,67.6419,0.000536339,0.00196096,-0.1953004288370721,-0.052668668096885085,-0.00801032,999,,,,,,,0.6,0.6,0.6,0.6,,,,,,,,,,,,,,,,,,,"Gabriel Rincones Jr.","sa3020758",687282
"Petey Halpin","CLE",1,5,5,1,1,0,0,0,1,0,0,0,2,0,0,0,,0,0,0.212503,0.0835151,0.294198,0.283874,0.278848,0.249585,0.24528,0.528433,0.0370821,3.86258,0.306247,-0.00179367,-0.00968272,0.312423,-0.280204,54.8709,-0.0114764,-0.000885897,-0.2731298999860883,0.017323979060165584,-0.00886345,999,,,,,,,0.6,0.6,0.6,0.6,,,,,,,,,,,,,,,,,,,"Petey Halpin","sa3014461",690984
"Mitch Haniger",,25,106,95,22,14,4,0,3,11,11,9,0,29,1,1,0,,0,0,0.22634,0.0874776,0.271257,0.32249,0.300069,0.373501,0.299938,0.67357,0.147161,1.75193,0.285864,-0.272904,-0.200037,11.1237,-1.216,90.119,-0.472941,-0.155181,-1.691976249217987,-1.942680537700653,-0.00913279,703.6500244140625,,,,,,,98,3.92,98,3.92,,,,,,,,,,,,,,,,,,,"Mitch Haniger","14274",571745
"Wade Meckler","SFG",1,5,5,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.263966,0.0761879,0.195553,0.389603,0.321798,0.33415,0.296026,0.655948,0.070184,3.56408,0.325302,-0.00218634,-0.0116077,0.51396,-0.0736451,88.2318,-0.013794,-0.195689,-0.08441334310919046,-0.17763304896652699,-0.00961582,999,,,,,,,0.6,0.6,0.6,0.6,,,,,,,,,,,,,,,,,,,"Wade Meckler","31490",685133
"Braden Shewmake","NYY",2,10,9,2,2,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.214171,0.0594288,0.216394,0.274632,0.262438,0.297547,0.251679,0.559985,0.0833758,5.35442,0.261238,0.00806721,0.00201163,0.676779,-0.508476,58.1001,0.0100788,0.00396838,-0.47578323539346457,0.04038813477382064,-0.0098437,999,,,,,,,5.2,2.6,5.2,2.6,,,,,,,,,,,,,,,,,,,"Braden Shewmake","25817",669699
"Everson Pereira","NYY",2,10,9,2,1,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.227378,0.0695229,0.330642,0.210266,0.284325,0.397497,0.30008,0.681822,0.17012,4.4897,0.308757,-0.00353153,-0.0027342,1.06961,-0.115643,91.9773,-0.00626572,-0.2534,-0.09929531253874302,-0.36265940964221954,-0.0125908,748.030029296875,,,,,,,5.2,2.6,5.2,2.6,,,,,,,,,,,,,,,,,,,"Everson Pereira","23695",677592
"Juan Yepez","WSN",7,30,27,7,4,1,0,1,3,3,2,0,6,0,0,0,,0,0,0.243444,0.0748984,0.191246,0.391634,0.301729,0.397123,0.307701,0.698852,0.153679,2.286,0.272977,-0.0776001,-0.0476494,3.33686,-0.158641,94.4554,-0.125249,-0.133415,-0.3231793940067291,-0.8136620372533798,-0.0135539,679.010009765625,,,,,,,30.5,4.357142857,30.5,4.357142857,,,,,,,,,,,,,,,,,,,"Juan Yepez","18400",660766
"Hunter Feduccia","LAD",1,5,4,1,1,0,0,0,1,0,0,0,1,0,0,0,,0,0,0.221369,0.106699,0.250448,0.426031,0.305573,0.310583,0.281134,0.616155,0.0892132,2.45294,0.293328,-0.00968818,-0.00917873,0.41512,-0.122119,77.9774,-0.0188669,-0.240019,-0.1396943088620901,-0.14974117279052734,-0.0139477,746.8300170898438,,,,,,,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,,,,"Hunter Feduccia","23372",676439
"Logan Davidson","ATH",1,5,5,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.213597,0.0754444,0.31795,0.237284,0.275245,0.292818,0.257485,0.568063,0.0792212,3.56792,0.309394,-0.00649557,-0.0092692,0.358884,-0.228722,62.428,-0.0157648,0.00492037,-0.23175686039030552,-0.08535741083323956,-0.0153538,999,,,,,,,0.6,0.6,0.6,0.6,,,,,,,,,,,,,,,,,,,"Logan Davidson","sa918676",669722
"Tyler Gentry","KCR",2,10,9,2,1,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.219824,0.0791972,0.296359,0.267234,0.285499,0.322848,0.274289,0.608347,0.103024,3.00311,0.308511,-0.00822886,-0.017446,0.845702,-0.319464,69.4637,-0.0256748,-0.00537192,-0.3737657032907009,-0.11277932580560446,-0.0157306,999,,,,,,,5.2,2.6,5.2,2.6,,,,,,,,,,,,,,,,,,,"Tyler Gentry","27784",694355
"Hunter Renfroe","KCR",58,251,227,52,31,12,0,8,26,29,20,0,52,2,2,0,,1,0,0.227381,0.0807317,0.206989,0.390028,0.293438,0.389272,0.301689,0.682709,0.161891,2.361,0.257745,-0.685624,-0.365559,26.6079,-2.52129,88.6415,-1.05118,-1.42098,-4.2881423234939575,-4.249377250671387,-0.0182132,510.6400146484375,,,,,,,242.1,4.174137931,242.1,4.174137931,,,,,,,,,,,,,,,,,,,"Hunter Renfroe","15464",592669
"Justin Foscue","TEX",1,5,5,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.220239,0.0906072,0.228934,0.395778,0.294373,0.304707,0.273279,0.599081,0.0844686,3.39471,0.278178,-0.0060004,-0.0101738,0.418822,-0.163761,73.242,-0.0161742,-0.101591,-0.1686847973614931,-0.19109704345464706,-0.019916,999,,,,,,,0.6,0.6,0.6,0.6,,,,,,,,,,,,,,,,,,,"Justin Foscue","27501",679822
"Tyler Wade","SDP",21,93,82,19,15,3,0,1,11,6,7,0,21,1,1,1,,4,1,0.226724,0.0797988,0.225212,0.354327,0.294706,0.28757,0.266072,0.582275,0.0608459,5.95544,0.29465,0.202699,0.275836,7.20293,-3.55477,69.8591,0.478535,-0.213102,-2.8328124284744263,-0.47020065784454346,-0.0214704,999,,,,,,,71.3,3.395238095,71.3,3.395238095,,,,,,,,,,,,,,,,,,,"Tyler Wade","15730",642180
