Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Spencer Turnbull","TOR",3,3,3,4.06236,34,8,0,0,,69,294,64,34,31,8,26,,4,65,8.4899,3.38676,2.50679,1.07742,0.220609,0.0880047,0.13260454684495926,0.241662,1.30365,0.29111,0.715659,,,4.09312,0.493896,0.404187,720.97998046875,,,,,,,285.80000000000007,4.142028985507247,281,4.072463768115942,,,,,,,,,,,,,,,,,,,"Spencer Turnbull","16207",605513
"Kevin Ginkel","ARI",4,2,0,3.46076,44,0,3,10,,44,184,39,18,17,4,15,,2,48,9.78982,2.9913,3.27276,0.840218,0.260244,0.079518,0.18072552978992462,0.23544,1.22848,0.305812,0.738321,,,3.26666,0.493062,0.632861,582.1400146484375,,,,,,,275,6.25,268,6.090909090909091,,,,,,,,,,,,,,,,,,,"Kevin Ginkel","19876",656464
"Carmen Mlodzinski","PIT",3,4,3,4.3928,27,7,0,0,,58,252,58,31,28,6,23,,2,49,7.63686,3.56253,2.14366,0.932006,0.195108,0.0910162,0.10409191995859146,0.256234,1.39836,0.303661,0.69239,,,4.06638,0.492132,0.353437,724.4099731445312,,,,,,,227.60000000000002,3.9241379310344833,235,4.051724137931035,,,,,,,,,,,,,,,,,,,"Carmen Mlodzinski","27572",669387
"Kirby Yates","LAD",4,2,0,3.23819,43,0,5,11,,43,180,31,17,16,5,20,,2,56,11.6528,4.16867,2.79534,0.98133,0.312505,0.111795,0.200709730386734,0.197919,1.18125,0.27381,0.768194,,,3.48084,0.490983,0.618187,235.38999938964844,,,,,,,291.1,6.769767441860465,265,6.162790697674419,,,,,,,,,,,,,,,,,,,"Kirby Yates","9073",489446
"Hayden Wesneski","HOU",5,5,5,4.45435,25,12,0,0,,77,324,73,41,38,13,24,,3,71,8.31295,2.82362,2.94407,1.5003,0.219413,0.0745269,0.14488565176725388,0.245156,1.25883,0.281545,0.702975,,,4.49113,0.489749,0.353445,394.7099914550781,,,,,,,281.1000000000001,3.650649350649352,277,3.5974025974025974,,,,,,,,,,,,,,,,,,,"Hayden Wesneski","27581",669713
"Abner Uribe","MIL",2,2,0,3.48016,44,0,2,10,,44,190,35,19,17,3,26,,2,52,10.6126,5.21749,2.03403,0.678103,0.272794,0.134115,0.13867928087711334,0.215295,1.37812,0.294657,0.752619,,,3.57123,0.483924,0.479839,628.8300170898438,,,,,,,267.70000000000005,6.08409090909091,251,5.704545454545454,,,,,,,,,,,,,,,,,,,"Abner Uribe","25327",682842
"Aaron Bummer","ATL",3,2,0,3.45978,42,0,1,8,,42,178,38,18,16,2,17,,2,48,10.2775,3.62004,2.83905,0.481835,0.268359,0.0945241,0.17383445799350739,0.235489,1.29858,0.32281,0.719772,,,2.86645,0.482402,0.304224,744.719970703125,,,,,,,263.4,6.2714285714285705,260,6.190476190476191,,,,,,,,,,,,,,,,,,,"Aaron Bummer","16258",607481
"Kyle Harrison","SFG",4,4,3,3.99271,39,8,0,0,,72,307,65,35,32,9,27,,4,75,9.3146,3.34638,2.78349,1.15504,0.244403,0.0878045,0.15659809112548828,0.236066,1.27122,0.291334,0.722836,,,3.98004,0.480247,0.514372,453.6499938964844,,,,,,,310.1000000000001,4.306944444444445,300,4.166666666666667,,,,,,,,,,,,,,,,,,,"Kyle Harrison","27758",690986
"Pierce Johnson","ATL",3,3,0,3.66275,46,0,2,9,,46,193,40,20,19,5,19,,2,55,10.8147,3.8124,2.8367,1.00892,0.283414,0.0999094,0.1835041120648384,0.230614,1.29584,0.307933,0.74939,,,3.53443,0.479999,0.60328,692.2999877929688,,,,,,,267.90000000000003,5.823913043478262,258,5.608695652173913,,,,,,,,,,,,,,,,,,,"Pierce Johnson","13435",572955
"Cade Cavalli","WSN",3,4,4,4.30224,20,9,0,0,,62,266,57,32,29,8,26,,4,55,8.08072,3.76734,2.14494,1.11305,0.208505,0.097208,0.11129716038703918,0.239481,1.33493,0.282608,0.701792,,,4.35908,0.479259,0.504938,679.1799926757812,,,,,,,232.2,3.7451612903225806,226,3.6451612903225805,,,,,,,,,,,,,,,,,,,"Cade Cavalli","27473",676917
"Tyler Rogers","SFG",3,3,0,3.64303,51,0,1,11,,51,211,51,22,20,5,11,,3,37,6.54005,1.87586,3.48643,0.803669,0.173836,0.0498608,0.12397517263889313,0.257033,1.21516,0.295873,0.71108,,,3.60554,0.477884,0.589055,740.75,,,,,,,264.30000000000007,5.182352941176472,271,5.313725490196078,,,,,,,,,,,,,,,,,,,"Tyler Rogers","15541",643511
"Luke Weaver","NYY",3,2,0,3.87106,50,0,8,8,,50,205,43,23,21,7,16,,2,54,9.72274,2.85162,3.40956,1.26303,0.261071,0.0765703,0.18450039625167847,0.230026,1.18611,0.284921,0.726115,,,3.84825,0.47773,0.333134,374.45001220703125,,,,,,,298.09999999999997,5.962,285,5.7,,,,,,,,,,,,,,,,,,,"Luke Weaver","16918",596133
"Noah Schultz","CHW",2,2,3,4.18105,7,7,0,0,,35,149,34,18,16,4,12,,2,30,7.90952,3.17137,2.49404,1.11485,0.204953,0.0821769,0.12277569621801376,0.251758,1.33149,0.2963,0.713715,,,4.15686,0.47548,0.31017,999,,,,,,,139.4,3.982857142857143,141,4.0285714285714285,,,,,,,,,,,,,,,,,,,"Noah Schultz","sa3020949",702273
"Simeon Woods Richardson","MIN",2,2,4,4.58831,9,9,0,0,,48,207,47,27,25,7,18,,1,42,7.84113,3.36237,2.33202,1.2877,0.202547,0.0868546,0.11569245904684067,0.251783,1.35485,0.29074,0.693528,,,4.43764,0.46862,0.163706,476.45001220703125,,,,,,,173.90000000000003,3.6229166666666672,176,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Simeon Woods Richardson","24494",680573
"Carlos Estévez","KCR",3,3,0,3.86246,46,0,15,4,,46,193,41,21,20,5,17,,2,45,8.74694,3.25324,2.68869,1.06771,0.231011,0.0859197,0.1450916975736618,0.233836,1.25039,0.284139,0.722962,,,3.92294,0.468321,0.49764,182.1300048828125,,,,,,,296.30000000000007,6.4413043478260885,289,6.282608695652174,,,,,,,,,,,,,,,,,,,"Carlos Estevez","14542",608032
"Logan Allen","CLE",5,6,8,4.63402,18,18,0,0,,96,420,98,54,50,15,39,,3,78,7.32834,3.60797,2.03115,1.40708,0.186719,0.0919276,0.09479131549596786,0.258835,1.41714,0.290937,0.715599,,,4.8154,0.465154,0.297644,625.010009765625,,,,,,,301.1000000000001,3.136458333333334,315,3.28125,,,,,,,,,,,,,,,,,,,"Logan Allen","27589",671106
"Camilo Doval","SFG",3,3,0,3.5256,46,0,5,10,,46,193,37,19,18,3,21,,2,51,10.1627,4.14827,2.44986,0.637092,0.26617,0.108647,0.15752273052930832,0.219227,1.27816,0.295292,0.722919,,,3.31304,0.465132,0.550968,381.8999938964844,,,,,,,305.30000000000007,6.6369565217391315,289,6.282608695652174,,,,,,,,,,,,,,,,,,,"Camilo Doval","21992",666808
"Porter Hodge","CHC",3,2,0,3.68317,46,0,12,6,,46,194,37,20,19,4,22,,2,51,10.0357,4.32836,2.31859,0.767649,0.26178,0.112905,0.148874931037426,0.219401,1.29876,0.289861,0.724073,,,3.58227,0.463273,0.489973,281.7099914550781,,,,,,,309.00000000000006,6.717391304347827,292,6.3478260869565215,,,,,,,,,,,,,,,,,,,"Porter Hodge","26413",687863
"Alec Marsh","KCR",4,5,3,4.60137,22,9,0,0,,61,264,59,34,31,9,23,,4,59,8.64434,3.31973,2.60393,1.3388,0.222936,0.0856154,0.13732094317674637,0.249359,1.33555,0.295554,0.691771,,,4.41534,0.460155,0.270652,672.5800170898438,,,,,,,224.3000000000001,3.6770491803278706,225,3.6885245901639343,,,,,,,,,,,,,,,,,,,"Alec Marsh","27451",679525
"Michael McGreevy","STL",4,3,2,3.93507,35,6,0,0,,62,262,64,30,27,6,16,,2,46,6.70944,2.2898,2.93014,0.93814,0.176622,0.0602776,0.11634417623281479,0.260333,1.27863,0.298257,0.709262,,,3.83159,0.45519,0.394875,452.6199951171875,,,,,,,256.5999999999999,4.138709677419353,270,4.354838709677419,,,,,,,,,,,,,,,,,,,"Michael McGreevy","29869",700241
"Kenley Jansen","LAA",2,3,0,3.9759,44,0,22,2,,44,183,37,21,19,6,16,,2,50,10.1695,3.30383,3.07811,1.30814,0.272099,0.0883983,0.18370120972394943,0.22412,1.20767,0.28087,0.724461,,,3.94356,0.451814,0.25605,142.47000122070312,,,,,,,319.6,7.2636363636363654,306,6.954545454545454,,,,,,,,,,,,,,,,,,,"Kenley Jansen","3096",445276
"Alex Vesia","LAD",3,2,0,3.41185,42,0,1,10,,42,174,32,17,16,5,18,,2,54,11.5455,3.93625,2.93312,1.14165,0.308861,0.105301,0.2035594806075096,0.208731,1.205,0.282539,0.771785,,,3.61835,0.449723,0.448812,586.8200073242188,,,,,,,259.1,6.169047619047619,238,5.666666666666667,,,,,,,,,,,,,,,,,,,"Alex Vesia","25007",681911
"Dylan Lee","ATL",3,2,0,3.3007,44,0,1,11,,44,180,38,18,16,5,13,,1,50,10.1448,2.62227,3.8687,1.11903,0.275256,0.0711495,0.2041066586971283,0.229203,1.15792,0.293459,0.771751,,,3.41251,0.443722,0.622913,737.219970703125,,,,,,,272.3,6.1886363636363635,262,5.954545454545454,,,,,,,,,,,,,,,,,,,"Dylan Lee","19996",669276
"Gabe Speier","SEA",2,2,0,3.66049,45,0,1,11,,45,186,38,20,18,5,15,,2,50,9.96082,2.98324,3.33892,0.959168,0.266646,0.0798597,0.18678590655326843,0.227673,1.18931,0.294093,0.718409,,,3.42801,0.439771,0.166456,999,,,,,,,270.7,6.015555555555555,258,5.733333333333333,,,,,,,,,,,,,,,,,,,"Gabe Speier","17170",642100
"Jose A. Ferrer","WSN",2,2,0,3.79716,44,0,2,10,,44,185,42,20,18,4,14,,2,38,7.8249,2.83583,2.7593,0.754141,0.205405,0.074441,0.13096432387828827,0.248505,1.27673,0.300995,0.705643,,,3.54721,0.43506,0.337114,651.9000244140625,,,,,,,245.20000000000005,5.572727272727274,246,5.590909090909091,,,,,,,,,,,,,,,,,,,"Jose A. Ferrer","24017",678606
"Tomoyuki Sugano","BAL",7,7,9,4.45357,20,20,0,0,,115,485,119,62,57,20,27,,5,77,6.04345,2.0926,2.88801,1.52897,0.159095,0.0550881,0.1040068194270134,0.261659,1.26378,0.277875,0.707555,,,4.81143,0.432496,0.540253,322.70001220703125,,,,,,,353.6,3.0747826086956525,373,3.243478260869565,,,,,,,,,,,,,,,,,,,"Tomoyuki Sugano","35321",608372
"Jared Koenig","MIL",3,2,0,3.61235,45,0,1,9,,45,189,41,20,18,4,16,,2,43,8.7402,3.28197,2.66309,0.892421,0.229707,0.0862559,0.14345157146453857,0.237414,1.27063,0.293846,0.737187,,,3.68955,0.429659,0.503635,733.3800048828125,,,,,,,250.20000000000002,5.5600000000000005,246,5.466666666666667,,,,,,,,,,,,,,,,,,,"Jared Koenig","27517",657649
"Mark Leiter Jr.","NYY",3,3,0,3.8155,44,0,1,10,,44,187,37,20,19,6,17,,3,55,11.1407,3.41176,3.26539,1.16608,0.294881,0.090305,0.20457570254802704,0.224219,1.22014,0.298491,0.731007,,,3.65648,0.425502,0.212285,749.6300048828125,,,,,,,250.60000000000002,5.695454545454546,237,5.386363636363637,,,,,,,,,,,,,,,,,,,"Mark Leiter Jr.","15551",643410
"Bryce Elder","ATL",4,4,5,4.53047,15,11,0,0,,62,268,64,34,31,8,23,,2,49,7.11824,3.28256,2.1685,1.09684,0.1822,0.0840214,0.09817901998758316,0.260994,1.39245,0.299462,0.691824,,,4.31962,0.424658,0.504258,746.8400268554688,,,,,,,216.99999999999997,3.4999999999999996,229,3.693548387096774,,,,,,,,,,,,,,,,,,,"Bryce Elder","27779",693821
"Cade Horton","CHC",3,3,5,4.44709,12,12,0,0,,55,236,52,30,27,8,21,,2,51,8.21573,3.39937,2.41684,1.29138,0.214165,0.0886139,0.12555140256881714,0.244039,1.31711,0.284963,0.698802,,,4.38617,0.423708,0.304161,999,,,,,,,206.40000000000003,3.7527272727272734,204,3.709090909090909,,,,,,,,,,,,,,,,,,,"Cade Horton","31872",690990
"Adrian Morejon","SDP",3,2,0,3.54798,45,0,1,9,,45,187,41,19,18,4,14,,1,45,9.09771,2.87017,3.16974,0.89595,0.242295,0.07644,0.1658550351858139,0.239124,1.23345,0.300277,0.735732,,,3.42239,0.421315,0.355249,667.3300170898438,,,,,,,263.20000000000005,5.84888888888889,259,5.7555555555555555,,,,,,,,,,,,,,,,,,,"Adrian Morejon","20039",670970
"Charlie Morton","BAL",5,6,5,4.5156,27,12,0,0,,83,361,78,45,41,12,36,,6,83,9.08894,3.97322,2.28755,1.28985,0.230911,0.100943,0.12996862083673477,0.24538,1.38771,0.297046,0.709606,,,4.50258,0.402824,0.185467,387.1400146484375,,,,,,,303.8,3.6602409638554216,299,3.602409638554217,,,,,,,,,,,,,,,,,,,"Charlie Morton","4676",450203
"Caleb Ferguson","PIT",2,2,0,3.85713,46,0,1,11,,46,200,43,22,20,4,20,,3,47,9.06764,3.80021,2.38609,0.787974,0.232639,0.0974982,0.1351412981748581,0.244174,1.3605,0.309628,0.72271,,,3.69545,0.398711,0.297603,999,,,,,,,253.40000000000003,5.508695652173913,252,5.478260869565218,,,,,,,,,,,,,,,,,,,"Caleb Ferguson","19349",657571
"Quinn Priester","MIL",5,5,3,4.23856,32,8,0,0,,69,296,67,35,32,8,25,,3,55,7.23345,3.32687,2.17425,1.0775,0.187233,0.0861135,0.10111907869577408,0.249485,1.33699,0.286948,0.705577,,,4.30233,0.397052,0.461826,676.8200073242188,,,,,,,264.00000000000006,3.82608695652174,267,3.869565217391304,,,,,,,,,,,,,,,,,,,"Quinn Priester","25977",682990
"Hunter Dobbins","BOS",3,3,3,4.43002,23,7,0,0,,54,236,55,29,27,7,19,,3,42,6.87606,3.14016,2.18972,1.0771,0.176667,0.0806805,0.09598688036203384,0.25877,1.36481,0.294596,0.693069,,,4.3313,0.394158,0.347926,999,,,,,,,188.5,3.490740740740741,197,3.6481481481481484,,,,,,,,,,,,,,,,,,,"Hunter Dobbins","30240",690928
"Tim Herrin","CLE",3,2,0,3.41867,45,0,1,10,,45,189,37,19,17,4,18,,2,48,9.6278,3.61365,2.66429,0.750525,0.254993,0.0957077,0.1592850387096405,0.221789,1.23086,0.288437,0.734197,,,3.41982,0.38753,0.345564,750.2999877929688,,,,,,,268.6,5.968888888888889,254,5.644444444444445,,,,,,,,,,,,,,,,,,,"Tim Herrin","25139",682120
"Kyle Wright","KCR",3,3,2,4.31861,22,6,0,0,,47,201,46,24,22,5,17,,3,40,7.80268,3.20222,2.43664,1.04276,0.200839,0.0824244,0.11841446161270142,0.254404,1.34872,0.300352,0.697125,,,4.12124,0.387114,0.320511,711.4000244140625,,,,,,,186.70000000000002,3.9723404255319155,190,4.042553191489362,,,,,,,,,,,,,,,,,,,"Kyle Wright","19665",657140
"Ian Hamilton","NYY",2,1,0,3.45791,42,0,0,9,,42,179,36,18,16,4,18,,2,46,9.88482,3.72871,2.651,0.775433,0.259144,0.0977532,0.16139083355665207,0.228043,1.27474,0.299102,0.742663,,,3.4262,0.367228,0.239075,748.9000244140625,,,,,,,236.00000000000003,5.6190476190476195,226,5.380952380952381,,,,,,,,,,,,,,,,,,,"Ian Hamilton","19261",641656
"Emilio Pagán","CIN",2,3,0,4.2667,46,0,16,4,,46,191,41,24,22,8,15,,1,49,9.54681,2.89165,3.30151,1.56089,0.254747,0.0771607,0.17758623510599136,0.237025,1.22531,0.283192,0.722651,,,4.29048,0.358958,0.226711,702.97998046875,,,,,,,281.4,6.117391304347826,272,5.913043478260869,,,,,,,,,,,,,,,,,,,"Emilio Pagan","14771",641941
"Noah Cameron","KCR",2,3,2,4.16512,30,5,0,0,,47,201,47,24,22,6,15,,2,43,8.22348,2.86377,2.87156,1.07473,0.214603,0.0747339,0.13986923545598984,0.253918,1.30857,0.303763,0.70575,,,3.90454,0.352951,0.240186,646.5800170898438,,,,,,,186.8,3.974468085106383,192,4.085106382978723,,,,,,,,,,,,,,,,,,,"Noah Cameron","30184",702070
"Dennis Santana","PIT",2,2,0,4.18014,46,0,6,7,,46,194,42,23,21,4,17,,2,41,8.19313,3.45201,2.37344,0.828043,0.213024,0.0897535,0.12327086180448532,0.241801,1.3116,0.294827,0.682074,,,3.78913,0.350703,0.220201,549.3599853515625,,,,,,,265.00000000000006,5.7608695652173925,261,5.673913043478261,,,,,,,,,,,,,,,,,,,"Dennis Santana","17878",642701
"Brandon Eisert","CHW",2,2,0,4.03526,43,0,1,8,,43,184,42,21,19,5,15,,2,42,8.80263,3.04082,2.89482,1.05438,0.230032,0.0794632,0.1505686491727829,0.249796,1.30682,0.305991,0.717068,,,3.79324,0.350671,0.0658084,999,,,,,,,217.5,5.058139534883721,220,5.116279069767442,,,,,,,,,,,,,,,,,,,"Brandon Eisert","27668",685126
"Anthony Bender","MIA",3,3,0,3.87872,45,0,5,9,,45,191,41,21,19,4,17,,3,44,8.92554,3.34172,2.67095,0.845909,0.232316,0.086979,0.14533711969852448,0.241354,1.29708,0.302462,0.710974,,,3.64524,0.350247,0.355071,641.22998046875,,,,,,,266.20000000000005,5.915555555555557,262,5.822222222222222,,,,,,,,,,,,,,,,,,,"Anthony Bender","19742",669622
"Cal Quantrill","MIA",5,8,8,4.95719,19,19,0,0,,103,458,111,62,57,15,40,,6,72,6.28497,3.51331,1.7889,1.2862,0.157401,0.0879872,0.0694134384393692,0.270483,1.46931,0.297369,0.685937,,,4.91184,0.349044,0.312752,685.75,,,,,,,295.1,2.8650485436893205,326,3.1650485436893203,,,,,,,,,,,,,,,,,,,"Cal Quantrill","19312",615698
"Ben Lively","CLE",4,5,6,4.67673,13,13,0,0,,71,305,72,40,37,12,23,,3,54,6.91299,2.98593,2.31519,1.46565,0.17845,0.0770779,0.1013721451163292,0.259817,1.35323,0.286156,0.700657,,,4.80703,0.348944,0.214458,514.0499877929688,,,,,,,220.59999999999997,3.107042253521126,229,3.2253521126760565,,,,,,,,,,,,,,,,,,,"Ben Lively","14932",594902
"Javier Assad","CHC",3,3,4,4.28552,17,9,0,0,,57,246,56,29,27,7,23,,2,47,7.4043,3.59897,2.05734,1.17838,0.189986,0.0923456,0.09764052927494049,0.252027,1.3804,0.28928,0.720765,,,4.48368,0.339884,0.38289,649.3900146484375,,,,,,,209.09999999999994,3.6684210526315777,213,3.736842105263158,,,,,,,,,,,,,,,,,,,"Javier Assad","21741",665871
"Liam Hendriks","BOS",3,3,0,3.87544,42,0,6,6,,42,175,37,20,18,6,13,,1,48,10.1558,2.79756,3.63023,1.22843,0.272333,0.0750181,0.1973147839307785,0.232813,1.19569,0.295119,0.724309,,,3.65367,0.339745,0.160661,267.6600036621094,,,,,,,248.8,5.923809523809524,240,5.714285714285714,,,,,,,,,,,,,,,,,,,"Liam Hendriks","3548",521230
"Chad Patrick","MIL",3,2,3,4.18161,24,7,0,0,,54,229,52,27,25,8,17,,2,47,7.8169,2.90375,2.692,1.33789,0.205287,0.0762583,0.12902911007404327,0.247269,1.27856,0.283379,0.722631,,,4.39783,0.330132,0.357313,999,,,,,,,203.00000000000006,3.7592592592592604,203,3.759259259259259,,,,,,,,,,,,,,,,,,,"Chad Patrick","30113",694477
"Reynaldo López","ATL",2,1,2,3.66355,14,4,0,0,,29,123,26,13,12,3,10,,1,31,9.32226,3.04864,3.05784,1.03386,0.24813,0.0811457,0.16698473691940308,0.235444,1.23487,0.294209,0.737781,,,3.63423,0.328707,0.398191,172.38999938964844,,,,,,,139.10000000000002,4.796551724137932,135,4.655172413793103,,,,,,,,,,,,,,,,,,,"Reynaldo Lopez","16400",625643
"Graham Ashcraft","CIN",3,3,0,4.32376,44,0,3,8,,44,189,44,23,21,5,15,,3,37,7.53025,3.00545,2.50553,1.00627,0.19365,0.077289,0.11636106669902802,0.258867,1.3508,0.303748,0.69382,,,4.06522,0.328271,0.191317,631.1699829101562,,,,,,,216.70000000000002,4.925000000000001,222,5.045454545454546,,,,,,,,,,,,,,,,,,,"Graham Ashcraft","27552",668933
"Hunter Gaddis","CLE",2,2,0,3.6718,47,0,2,12,,47,196,42,21,19,6,14,,3,46,8.81028,2.67059,3.299,1.15425,0.236456,0.0716749,0.16478101909160614,0.231756,1.17459,0.279632,0.73478,,,3.87329,0.327905,0.30197,699.7000122070312,,,,,,,263.8,5.6127659574468085,256,5.446808510638298,,,,,,,,,,,,,,,,,,,"Hunter Gaddis","25636",683769
"Randy Vásquez","SDP",4,5,5,4.75239,24,13,0,0,,78,344,82,45,41,11,30,,5,53,6.15143,3.49664,1.75924,1.24956,0.154865,0.0880295,0.06683527678251266,0.265964,1.4429,0.291384,0.695973,,,4.89276,0.32222,0.15005,695.4099731445312,,,,,,,229.70000000000005,2.9448717948717955,248,3.1794871794871793,,,,,,,,,,,,,,,,,,,"Randy Vasquez","24719",681190
"Brad Lord","WSN",3,4,2,4.4733,42,5,0,5,,64,277,65,35,32,7,22,,4,50,7.04461,3.15577,2.23229,0.989941,0.180482,0.0808505,0.09963151812553406,0.259753,1.37176,0.299872,0.682812,,,4.18938,0.310868,0.179502,999,,,,,,,260.5,4.0703125,271,4.234375,,,,,,,,,,,,,,,,,,,"Brad Lord","31972",695418
"Sean Burke","CHW",4,8,8,4.85015,19,19,0,0,,99,433,95,58,53,17,46,,4,88,7.97609,4.17898,1.90862,1.57883,0.202712,0.106209,0.0965033769607544,0.247681,1.42237,0.27887,0.710929,,,5.12714,0.310332,0.175922,407.3900146484375,,,,,,,302.5,3.0555555555555554,300,3.0303030303030303,,,,,,,,,,,,,,,,,,,"Sean Burke","29878",680732
"Ryan Zeferjahn","LAA",2,2,0,4.24839,46,0,2,9,,46,200,40,24,22,6,21,,3,53,10.3,4.16014,2.47589,1.16207,0.26531,0.107158,0.15815220773220062,0.230604,1.33442,0.296206,0.711939,,,4.09155,0.299872,-0.049677,744.52001953125,,,,,,,242.60000000000002,5.273913043478261,232,5.043478260869565,,,,,,,,,,,,,,,,,,,"Ryan Zeferjahn","25420",666171
"Phil Maton","STL",2,2,0,3.94753,47,0,2,10,,47,200,42,22,21,5,17,,4,45,8.69787,3.24783,2.67806,0.995198,0.226934,0.0847383,0.1421956866979599,0.236561,1.26257,0.289291,0.709372,,,3.95303,0.299549,0.304842,746.3599853515625,,,,,,,254.10000000000002,5.406382978723404,247,5.25531914893617,,,,,,,,,,,,,,,,,,,"Phil Maton","18064",664208
"Michel Otañez","ATH",2,2,0,3.94788,43,0,1,9,,43,190,36,21,19,4,26,,3,55,11.4243,5.34686,2.13664,0.839613,0.289101,0.135307,0.1537947803735733,0.219944,1.4146,0.307119,0.730379,,,3.76232,0.288471,0.0493782,745.4000244140625,,,,,,,239.4,5.567441860465117,227,5.27906976744186,,,,,,,,,,,,,,,,,,,"Michel Otanez","22533",671305
"Manuel Rodríguez","TBR",3,2,0,3.5253,44,0,1,10,,44,185,40,19,17,4,15,,3,43,8.84765,3.18139,2.78106,0.837018,0.231885,0.0833798,0.14850474148988724,0.238095,1.26286,0.297587,0.739058,,,3.6108,0.286348,0.235101,745.9099731445312,,,,,,,249.40000000000003,5.668181818181819,245,5.568181818181818,,,,,,,,,,,,,,,,,,,"Manuel Rodriguez","20794",655889
"Jordan Romano","PHI",3,3,0,4.13333,45,0,9,6,,45,191,41,23,21,7,17,,2,46,9.24236,3.33893,2.76806,1.31215,0.242282,0.0875276,0.1547539159655571,0.238121,1.2805,0.288543,0.725858,,,4.20624,0.283961,0.0795031,158.24000549316406,,,,,,,244.29999999999998,5.428888888888888,238,5.288888888888889,,,,,,,,,,,,,,,,,,,"Jordan Romano","16122",605447
"Jesus Tinoco","MIA",2,2,0,3.92147,46,0,14,5,,46,197,42,22,20,6,17,,2,45,8.73451,3.33334,2.62035,1.0954,0.228507,0.0872047,0.14130207896232605,0.239087,1.28554,0.290055,0.728096,,,4.007,0.283961,0.393591,463.9800109863281,,,,,,,280.40000000000003,6.095652173913044,275,5.978260869565218,,,,,,,,,,,,,,,,,,,"Jesus Tinoco","16300",622786
"Nick Mears","MIL",2,2,0,3.93548,43,0,1,9,,43,184,37,21,19,5,19,,1,50,10.447,3.96608,2.63409,0.994836,0.273907,0.103985,0.16992150992155075,0.225554,1.28934,0.296287,0.717477,,,3.64885,0.282667,0.127564,745.6900024414062,,,,,,,241.5,5.616279069767442,231,5.372093023255814,,,,,,,,,,,,,,,,,,,"Nick Mears","25376",683232
"David Robertson",,1,1,0,3.35079,25,0,0,0,,25,105,21,10,9,3,10,,1,30,10.7871,3.47462,3.10453,0.905392,0.288458,0.0929152,0.19554263353347778,0.217979,1.1972,0.293369,0.750231,,,3.32005,0.281309,0.316387,528.8499755859375,,,,,,,120.5,4.82,113,4.52,,,,,,,,,,,,,,,,,,,"David Robertson","8241",502085
"Garrett Cleavinger","TBR",3,3,0,3.73519,44,0,2,11,,44,188,36,20,18,5,20,,3,54,10.8458,3.98248,2.72338,1.10511,0.284859,0.104598,0.1802615076303482,0.218814,1.2576,0.288799,0.742835,,,3.80977,0.278952,0.166616,729.8800048828125,,,,,,,263.5,5.988636363636363,248,5.636363636363637,,,,,,,,,,,,,,,,,,,"Garrett Cleavinger","17897",664076
"Tony Santillan","CIN",3,3,0,4.21099,44,0,2,10,,44,190,40,23,21,6,19,,2,49,9.92851,3.84995,2.57886,1.24089,0.257544,0.0998671,0.15767667442560196,0.23469,1.32035,0.294555,0.720092,,,4.13424,0.278434,0.152827,596.0999755859375,,,,,,,232.8,5.290909090909091,227,5.159090909090909,,,,,,,,,,,,,,,,,,,"Tony Santillan","19926",663574
"Calvin Faucher","MIA",2,3,0,4.1519,46,0,5,7,,46,199,44,23,21,4,21,,2,47,9.24628,4.18632,2.20869,0.857821,0.234595,0.106214,0.1283802017569542,0.247734,1.42346,0.314317,0.714735,,,3.82492,0.278307,0.221341,299.3699951171875,,,,,,,254.80000000000004,5.539130434782609,256,5.565217391304348,,,,,,,,,,,,,,,,,,,"Calvin Faucher","20116",676534
"Ryan Gusto","HOU",4,3,2,4.4412,39,6,0,0,,67,285,65,36,33,9,23,,3,58,7.8953,3.14899,2.50725,1.27306,0.204831,0.0816956,0.12313563376665115,0.252172,1.33116,0.292358,0.701405,,,4.36657,0.274841,0.0716776,750.3699951171875,,,,,,,254.09999999999997,3.7925373134328355,256,3.8208955223880596,,,,,,,,,,,,,,,,,,,"Ryan Gusto","26440",687473
"Seth Halvorsen","COL",2,3,0,4.47479,44,0,8,5,,44,195,44,24,22,5,19,,2,42,8.52907,3.75387,2.27208,1.04628,0.21614,0.0951291,0.12101133167743683,0.255411,1.41773,0.309895,0.699054,,,4.12392,0.274768,0.251129,376.1700134277344,,,,,,,230.70000000000002,5.243181818181818,236,5.363636363636363,,,,,,,,,,,,,,,,,,,"Seth Halvorsen","33294",678020
"Tommy Kahnle","DET",1,2,0,3.4463,46,0,9,6,,46,191,38,19,17,5,19,,2,46,9.13467,3.72022,2.45541,0.935355,0.241665,0.0984214,0.14324374496936798,0.221514,1.24138,0.276464,0.752966,,,3.81426,0.269658,0.591866,614.5700073242188,,,,,,,278.1,6.0456521739130435,263,5.717391304347826,,,,,,,,,,,,,,,,,,,"Tommy Kahnle","11384",592454
