Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Gabriel Moreno","ARI",93,362.35,324.669,89.7945,64.0632,17.5399,1.23867,6.95281,44.9737,41.743,30.8073,0.405492,60.5979,3.55406,2.8023,0.518089,8.87894,4.32509,1.47798,0.276573,0.0850208,0.167236,0.508389,0.343131,0.402473,0.330855,0.745604,0.1259,4.1583,0.31872,,-0.483616,46.8819,4.76602,107.98,-0.483616,4.28,2.948609858751297,11.019920349121094,2.69821,184.36000061035156,,,,,,,412.5,4.43548387,412.5,4.43548387,,,,,,,,,,,,,,,,,,,"Gabriel Moreno","22664",672515
"Bo Naylor","CLE",81,309.815,274.596,58.8389,34.7535,11.8748,0.787989,11.4226,35.0503,37.2927,29.9224,0.951422,83.2006,2.2738,1.98386,1.03887,3.8204,4.88789,1.53097,0.214275,0.0965815,0.26855,0.359641,0.294826,0.388053,0.301681,0.682879,0.173778,4.36733,0.260592,,-0.147115,32.8909,-3.11868,94.3471,-0.147115,10.65,-2.138613775372505,16.899999618530273,2.5959,278.79998779296875,,,,,,,299.2,3.69382716,299.2,3.69382716,,,,,,,,,,,,,,,,,,,"Bo Naylor","21865",666310
"Jarren Duran","BOS",106,455.902,413.803,112.282,69.4563,25.266,3.77855,13.7816,66.9904,53.4543,34.703,1.35609,99.4792,4.67803,2.01147,0.706435,6.45016,25.0873,4.41862,0.271343,0.0761196,0.218203,0.348847,0.333183,0.450578,0.342208,0.783761,0.179235,7.20165,0.325565,,2.40742,63.1051,10.1159,115.675,2.40742,1.19,10.533651113510132,-0.8093141317367554,2.57903,21.389999389648438,,,,,,,596.4,5.626415094,596.4,5.626415094,,,,,,,,,,,,,,,,,,,"Jarren Duran","24617",680776
"Michael Harris II","ATL",104,452.779,415.904,114.368,74.8816,23.1632,2.54253,13.7808,64.5098,54.4777,28.934,2.22236,84.2937,3.85697,2.70473,1.37946,8.13161,17.9362,4.55058,0.274987,0.0639032,0.18617,0.343253,0.326007,0.442311,0.334535,0.768318,0.167324,6.12221,0.313812,,0.939424,59.9076,7.28125,110.889,0.939424,1.26,6.79171746969223,2.8649381399154663,2.56504,41.880001068115234,,,,,,,557,5.35576923,557,5.35576923,,,,,,,,,,,,,,,,,,,"Michael Harris II","25931",671739
"J.T. Realmuto","PHI",93,367.199,327.106,85.8443,52.2554,18.1424,1.4054,14.0411,50.9626,49.9047,27.7332,0.651312,86.577,5.27977,2.62212,0.374496,6.06048,9.32811,2.63545,0.262435,0.0755264,0.235777,0.32033,0.327664,0.455268,0.341686,0.782932,0.192832,5.51017,0.3134,,0.15172,50.6745,7.99514,116.289,0.15172,-1.31,7.251241430640221,5.203532695770264,2.55841,140.24000549316406,,,,,,,451.8,4.858064516,451.8,4.858064516,,,,,,,,,,,,,,,,,,,"J.T. Realmuto","11739",592663
"CJ Abrams","WSN",103,431.317,388.686,98.6916,62.356,19.9761,2.54146,13.8181,59.0365,48.9301,29.5618,1.54612,83.4471,7.79621,3.03742,2.2358,5.67951,26.8542,6.41966,0.253911,0.0685384,0.193471,0.354257,0.317072,0.425035,0.324897,0.742107,0.171124,7.03017,0.288237,,2.02316,53.7595,3.62767,105.985,2.02316,0.56,5.087361812591553,5.147893011569977,2.55064,49.619998931884766,,,,,,,520.6,5.054368932,520.6,5.054368932,,,,,,,,,,,,,,,,,,,"CJ Abrams","25768",682928
"Jung Hoo Lee","SFG",107,457.468,414.472,118.835,79.6713,27.3307,3.04021,8.79288,58.766,52.1436,35.18,1.29922,48.3467,3.42835,3.79911,0.588967,9.34243,6.99451,1.84082,0.286715,0.0769016,0.105683,0.727661,0.344606,0.43097,0.340157,0.775577,0.144255,5.0409,0.304715,,-0.241728,62.5749,9.40363,117.822,-0.241728,-1.57,9.43569852411747,-0.3542560338973999,2.52176,233.94000244140625,,,,,,,554.1,5.178504672,554.1,5.178504672,,,,,,,,,,,,,,,,,,,"Jung Hoo Lee","33824",808982
"Xander Bogaerts","SDP",112,474.983,423.385,112.724,77.4845,21.1015,1.37312,12.7647,61.4647,54.3931,38.544,0.36701,86.537,4.18761,4.14396,0.499026,9.99442,12.211,3.87654,0.266245,0.0811481,0.182189,0.445405,0.330573,0.413019,0.328196,0.743592,0.146774,5.0243,0.304543,,-0.0434368,60.4492,5.2421,111.514,-0.0434368,-3.04,6.447878114879131,1.7734875679016113,2.49339,155.3699951171875,,,,,,,539.2,4.814285714,539.2,4.814285714,,,,,,,,,,,,,,,,,,,"Xander Bogaerts","12161",593428
"Matt Olson","ATL",116,504.208,431.633,108.987,61.8568,19.9826,0.933078,26.2147,70.0094,77.7095,63.7846,4.29866,113.71,4.30155,4.07064,0.418052,8.99872,0,0,0.2525,0.126505,0.225522,0.56094,0.351482,0.48532,0.362322,0.836802,0.23282,1.8855,0.279846,,-0.96278,77.863,19.2591,129.521,-0.96278,-0.52,16.705007553100586,-9.470616817474365,2.4924,33.970001220703125,,,,,,,690.5,5.952586206,690.5,5.952586206,,,,,,,,,,,,,,,,,,,"Matt Olson","14344",621566
"Isaac Paredes","HOU",105,447.175,385.562,92.4045,60.0049,16.7316,0.812773,14.8552,54.3306,52.2122,49.3913,0.134694,69.6807,8.19446,3.67648,0.350313,8.00587,0.273656,0.0992908,0.239662,0.110452,0.155824,0.708823,0.33568,0.402859,0.329444,0.73854,0.163197,2.27179,0.254508,,-0.885447,57.3543,5.37934,114.08,-0.885447,0.77,6.274290084838867,2.39037024974823,2.43931,184.41000366210938,,,,,,,496.2,4.725714285,496.2,4.725714285,,,,,,,,,,,,,,,,,,,"Isaac Paredes","20036",670623
"Iván Herrera","STL",78,303.574,269.316,71.7637,47.8824,13.3652,0.809464,9.70671,39.086,37.3746,28.1753,0.31956,65.877,3.54496,1.88946,0.647685,6.66768,2.84267,1.12346,0.266466,0.092812,0.217005,0.427696,0.341615,0.43023,0.340674,0.771844,0.163764,3.87953,0.317229,,-0.493201,41.6496,6.36528,117.669,-0.493201,4.16,5.873710751533508,7.552255630493164,2.43878,225.9600067138672,,,,,,,370.5,4.75,370.5,4.75,,,,,,,,,,,,,,,,,,,"Ivan Herrera","20599",671056
"Matt McLain","CIN",96,411.866,363.149,92.2789,53.8717,18.6905,1.75185,17.9648,58.6088,55.1382,39.5194,0.322788,112.079,5.88585,2.57707,0.735193,5.05005,15.328,4.27207,0.254108,0.0959519,0.272124,0.352603,0.334891,0.463632,0.349159,0.798523,0.209525,5.8049,0.315314,,0.580157,59.2882,11.4171,115.408,0.580157,0.58,8.112837791442871,1.6640107035636902,2.43594,86.18000030517578,,,,,,,543.2,5.658333333,543.2,5.658333333,,,,,,,,,,,,,,,,,,,"Matt McLain","29695",680574
"Anthony Volpe","NYY",115,493.392,443.594,108.654,71.4459,21.7045,2.79863,12.7051,65.5989,50.0648,39.5333,0.242882,110.128,5.08651,3.84606,1.33223,7.92096,21.1244,5.54623,0.24494,0.0801254,0.223207,0.358974,0.311494,0.39241,0.31149,0.703905,0.14747,6.4535,0.295585,,1.09504,56.2319,-1.11493,99.9629,1.09504,0.52,1.0742432177066803,5.844074249267578,2.41818,142.30999755859375,,,,,,,527.6,4.587826086,527.6,4.587826086,,,,,,,,,,,,,,,,,,,"Anthony Volpe","27647",683011
"Cedric Mullins","BAL",102,435.069,386.848,91.4689,53.7774,16.9733,2.20237,18.5157,63.8149,50.7647,39.092,0.938344,88.4107,3.95009,2.98154,2.03967,4.42587,23.7844,5.36832,0.236447,0.0898525,0.203211,0.442164,0.310741,0.435298,0.326217,0.746039,0.198852,6.69494,0.257873,,1.85177,54.6843,4.11644,112.901,1.85177,-1,8.234148859977722,0.5740740299224854,2.41239,211.2100067138672,,,,,,,522.5,5.122549019,522.5,5.122549019,,,,,,,,,,,,,,,,,,,"Cedric Mullins","17929",656775
"Yainer Diaz","HOU",102,409.581,383.548,107.201,72.45,19.8848,1.10136,13.7645,49.9551,54.4567,19.3232,0.687837,70.4406,2.80565,3.45106,0.452349,9.55178,1.06083,0.351506,0.279497,0.047178,0.171982,0.274319,0.31611,0.444747,0.33099,0.760857,0.165249,2.83479,0.30858,,-0.64941,53.0366,5.43122,115.163,-0.64941,0.04,6.412524342536926,3.078328885138035,2.39504,60.08000183105469,,,,,,,478.4,4.690196078,478.4,4.690196078,,,,,,,,,,,,,,,,,,,"Yainer Diaz","23003",673237
"Mike Trout","LAA",78,331.819,287.163,75.2572,38.7136,14.0085,1.64548,20.8897,50.4084,54.1547,37.6987,2.35605,88.786,4.46021,2.21853,0.278572,3.48927,5.26213,1.43715,0.262072,0.113612,0.267574,0.424602,0.354154,0.54055,0.383208,0.894703,0.278478,4.96023,0.302536,,-0.130259,56.7575,18.1903,148.394,-0.130259,-1.87,18.129779160022736,-6.07370388507843,2.39202,111.9000015258789,,,,,,,515.1,6.603846153,515.1,6.603846153,,,,,,,,,,,,,,,,,,,"Mike Trout","10155",545361
"Gleyber Torres","DET",109,463.862,413.234,108.551,74.2406,19.7582,0.873709,13.6782,57.0091,54.232,42.0685,0.310361,75.1585,3.01793,4.46731,1.07344,8.18578,7.49673,3.37676,0.262686,0.0906919,0.162028,0.55973,0.331982,0.414029,0.329432,0.746011,0.151343,3.95841,0.288485,,-0.77786,59.49,5.57555,113.717,-0.77786,-0.59,6.457626819610596,1.0920986533164978,2.38158,228.8800048828125,,,,,,,532.6,4.886238532,532.6,4.886238532,,,,,,,,,,,,,,,,,,,"Gleyber Torres","16997",650402
"J.P. Crawford","SEA",104,444.73,382.201,91.5701,63.2637,17.1343,1.08702,10.0851,49.687,44.0512,52.0367,0.914965,86.1644,4.27659,2.74413,2.26154,9.14216,2.69031,0.869165,0.239586,0.117007,0.193745,0.603924,0.33514,0.369266,0.316965,0.704406,0.129679,3.16485,0.282252,,-0.722616,52.6237,0.932866,110.179,-0.722616,-1.25,4.425164222717285,3.564814567565918,2.36109,442.010009765625,,,,,,,453.1,4.356730769,453.1,4.356730769,,,,,,,,,,,,,,,,,,,"J.P. Crawford","15491",641487
"Rafael Devers","BOS",106,455.902,397.583,107.392,60.6893,21.0958,1.4873,24.1199,63.8176,74.2597,50.8748,5.7886,98.4948,4.46377,2.65827,0.322174,8.37092,2.08252,0.741351,0.270113,0.111592,0.216044,0.516523,0.357196,0.512655,0.373453,0.86985,0.242541,3.22122,0.299945,,-0.727957,74.4421,21.4529,137.544,-0.727957,0,18.735278487205505,-11.163003921508789,2.35644,40.939998626708984,,,,,,,659.4,6.220754716,659.4,6.220754716,,,,,,,,,,,,,,,,,,,"Rafael Devers","17350",646240
"Taylor Ward","LAA",112,474.59,420.882,109.126,64.9606,21.2177,1.3532,21.5944,62.5243,65.7231,44.2076,0.851642,109.643,5.22678,3.85279,0.420496,7.10492,5.0468,1.69547,0.259279,0.0931492,0.231026,0.403197,0.334396,0.470044,0.350372,0.80444,0.210765,3.97564,0.298236,,-0.546167,68.7756,13.6142,125.412,-0.546167,-1.23,13.167849957942963,-6.340845584869385,2.34385,180.19000244140625,,,,,,,613.7,5.479464285,613.7,5.479464285,,,,,,,,,,,,,,,,,,,"Taylor Ward","17548",621493
"Byron Buxton","MIN",88,372.125,336.005,84.3622,42.515,19.8225,2.09265,19.9321,54.6943,54.5887,27.2885,0.902731,107.021,6.05461,2.45342,0.323128,3.51265,9.32524,2.12689,0.251074,0.0733314,0.287594,0.254983,0.316581,0.500487,0.352021,0.817068,0.249413,5.98167,0.304626,,0.430791,54.4152,11.1633,129.014,0.430791,-0.19,12.70790421962738,-2.598230540752411,2.32979,224.94000244140625,,,,,,,502.3,5.707954545,502.3,5.707954545,,,,,,,,,,,,,,,,,,,"Byron Buxton","14161",621439
"Brandon Lowe","TBR",90,381.533,337.393,81.1222,45.6195,17.4192,1.09738,16.9861,48.1531,54.2508,36.8791,1.05927,95.4153,4.08878,2.81267,0.359134,5.48302,3.71527,1.22476,0.240438,0.0966605,0.250084,0.386511,0.320301,0.449608,0.336004,0.769908,0.20917,3.92101,0.28154,,-0.407492,50.927,6.58163,121.176,-0.407492,-0.51,8.779745072126389,0.4768420457839966,2.27402,211.94000244140625,,,,,,,459.2,5.102222222,459.2,5.102222222,,,,,,,,,,,,,,,,,,,"Brandon Lowe","18882",664040
"Francisco Alvarez","NYM",74,289.102,257.84,59.1055,36.8751,10.4953,0.349231,11.3859,33.6989,37.0417,25.2784,0.938153,73.293,3.64796,1.98217,0.353786,5.76582,0.765034,0.326292,0.229233,0.0874376,0.25352,0.344895,0.304874,0.405123,0.312699,0.709997,0.17589,2.48453,0.272461,,-0.475942,33.2271,-0.375144,100.959,-0.475942,7.18,-0.1467873752117157,12.454838275909424,2.27309,244.35000610351562,,,,,,,293.7,3.968918918,293.7,3.968918918,,,,,,,,,,,,,,,,,,,"Francisco Alvarez","26121",682626
"Sean Murphy","ATL",71,282.357,246.483,58.1509,34.4688,11.9038,0,11.7783,35.669,38.6473,27.1624,0.31315,71.8028,6.32036,1.68052,0.301215,5.72361,0,0,0.235922,0.0961991,0.254298,0.378292,0.32535,0.427573,0.332655,0.752923,0.191651,1.54841,0.281759,,-0.518296,36.9365,4.11826,109.629,-0.518296,4.23,2.7088564038276672,9.708395004272461,2.26105,295.67999267578125,,,,,,,325.4,4.583098591,325.4,4.583098591,,,,,,,,,,,,,,,,,,,"Sean Murphy","19352",669221
"Jake Cronenworth","SDP",106,449.362,391.757,96.9586,62.1101,19.784,2.18124,12.8833,55.351,51.7002,45.3348,1.52802,81.3827,6.76209,3.80839,0.894528,8.24046,4.25641,1.11847,0.247497,0.100887,0.181107,0.557057,0.332964,0.407791,0.327657,0.740755,0.160294,4.28734,0.279043,,-0.464343,56.9958,4.76663,111.152,-0.464343,0.1,5.484117954969406,1.289674498140812,2.25504,284.07000732421875,,,,,,,503.6,4.750943396,503.6,4.750943396,,,,,,,,,,,,,,,,,,,"Jake Cronenworth","18036",630105
"Eugenio Suárez","ARI",101,430.107,379.069,92.7261,52.4158,19.2686,0.676348,20.3653,55.6578,67.3681,39.9376,0.765087,114.643,6.73093,3.68061,0.400032,6.23263,0.989271,0.35882,0.244615,0.092855,0.266545,0.348365,0.324613,0.460189,0.342279,0.784801,0.215573,2.73678,0.292082,,-0.70061,59.5589,9.56771,115.64,-0.70061,-0.64,7.283896267414093,0.08494973182678223,2.24998,168.66000366210938,,,,,,,533.5,5.282178217,533.5,5.282178217,,,,,,,,,,,,,,,,,,,"Eugenio Suarez","12552",553993
"Marcus Semien","TEX",110,467.473,414.865,101.691,64.2421,20.4166,2.48675,14.5453,59.1898,52.5544,43.3756,0.0575179,79.0494,2.44169,3.0828,0.470467,6.73048,8.18171,2.42826,0.245118,0.0927874,0.169099,0.548716,0.318067,0.4115,0.32204,0.729567,0.166382,4.90834,0.268675,,-0.188312,57.2031,2.86891,107.371,-0.188312,0.7,3.7298502027988434,2.253060042858124,2.23198,104.12000274658203,,,,,,,511.2,4.647272727,511.2,4.647272727,,,,,,,,,,,,,,,,,,,"Marcus Semien","12533",543760
"Carlos Correa","MIN",90,377.97,336.666,90.4221,60.059,16.9654,0.889347,12.5084,46.3334,47.2577,33.6306,1.14404,70.4162,2.64101,2.78525,0.353554,8.30687,0.140949,0.0542782,0.268581,0.0889769,0.186301,0.477598,0.3372,0.435717,0.339114,0.772916,0.167136,2.13835,0.303725,,-0.723145,51.3871,7.45579,119.98,-0.723145,-2.01,7.863986611366272,0.9829578399658203,2.21935,237.5800018310547,,,,,,,455.2,5.057777777,455.2,5.057777777,,,,,,,,,,,,,,,,,,,"Carlos Correa","14162",621043
"Lars Nootbaar","STL",92,386.014,331.467,85.7082,52.9227,16.9186,1.14206,14.7249,52.5997,50.0583,49.3397,2.13246,70.7366,1.66377,2.67725,0.866407,7.88004,5.66013,1.90393,0.258572,0.127818,0.183249,0.697514,0.354959,0.449775,0.352866,0.804734,0.191203,4.20855,0.285437,,-0.417746,56.7057,11.8394,125.844,-0.417746,0.51,11.42375910282135,-3.0211806297302246,2.20437,258.2900085449219,,,,,,,505.4,5.49347826,505.4,5.49347826,,,,,,,,,,,,,,,,,,,"Lars Nootbaar","21454",663457
"Daulton Varsho","TOR",105,442.967,395.215,88.8105,49.2838,16.7444,1.89289,20.8894,60.1468,58.1062,39.6148,1.19494,111.056,3.96173,2.73426,1.44209,5.04185,12.2543,2.80416,0.224715,0.0894304,0.25071,0.356708,0.29984,0.435229,0.320722,0.735069,0.210514,5.70333,0.25534,,0.614743,53.7398,2.25387,107.779,0.614743,0.76,4.532969355583191,1.9384510517120361,2.19795,315.2699890136719,,,,,,,507.9,4.837142857,507.9,4.837142857,,,,,,,,,,,,,,,,,,,"Daulton Varsho","19918",662139
"Logan O'Hoppe","LAA",94,372.189,336.865,83.6121,48.1537,15.7369,0.919138,18.8024,47.4568,53.9131,27.7408,0.492093,103.706,4.48092,2.43299,0.66848,5.63644,2.00047,0.652505,0.248206,0.0745343,0.27864,0.267494,0.311784,0.467827,0.338614,0.77961,0.21962,3.48784,0.298952,,-0.475837,50.4531,7.19373,117.182,-0.475837,-1.53,6.796135246753693,1.7059924602508545,2.16374,135.80999755859375,,,,,,,461.1,4.905319148,461.1,4.905319148,,,,,,,,,,,,,,,,,,,"Logan O'Hoppe","24729",681351
"Jackson Chourio","MIL",109,461.725,428.481,114.621,73.6798,21.4781,3.50411,15.9587,60.7254,61.6067,26.486,1.03698,95.2672,3.08283,2.87374,0.802073,6.81336,19.2079,4.54244,0.267505,0.057363,0.206329,0.278017,0.312827,0.445721,0.329805,0.758549,0.178216,6.54205,0.308195,,1.22188,59.3533,5.68716,108.54,1.22188,3.79,5.902140259742737,-0.4518141746520996,2.16092,16.420000076293945,,,,,,,559.2,5.130275229,559.2,5.130275229,,,,,,,,,,,,,,,,,,,"Jackson Chourio","28806",694192
"Ozzie Albies","ATL",111,483.031,438.15,113.215,70.8749,24.7828,2.19067,15.3667,62.3991,60.3557,35.3784,0.62909,74.4431,4.26084,4.72767,0.5144,6.72459,9.80096,3.1046,0.258393,0.0732425,0.154116,0.475241,0.316785,0.430171,0.326562,0.746956,0.171777,5.12046,0.277137,,-0.137009,60.8454,4.70289,105.544,-0.137009,-0.21,3.041445404291153,1.5029628723859787,2.14092,69.22000122070312,,,,,,,547.3,4.93063063,547.3,4.93063063,,,,,,,,,,,,,,,,,,,"Ozzie Albies","16556",645277
"Ian Happ","CHC",96,411.664,356.005,88.9973,54.779,19.1064,1.49883,13.613,54.226,52.5983,48.9443,1.38461,90.4623,3.68034,2.67918,0.35525,7.1782,6.82482,1.83993,0.249989,0.118894,0.219748,0.541047,0.34432,0.426793,0.340472,0.771113,0.176804,4.74685,0.296078,,-0.191311,56.413,8.56538,118.612,-0.191311,2.53,8.903431996703148,-1.9876039028167725,2.13933,130.16000366210938,,,,,,,501.5,5.223958333,501.5,5.223958333,,,,,,,,,,,,,,,,,,,"Ian Happ","17919",664023
"Tyler O'Neill","BAL",90,383.768,333.664,81.3238,44.7844,14.3282,0.778695,21.4325,54.4107,58.356,41.9009,3.51303,111.935,5.19469,2.68582,0.322657,5.36491,5.88854,1.74241,0.243729,0.109183,0.291673,0.374333,0.334909,0.48404,0.35363,0.818949,0.240311,4.18348,0.295056,,-0.203875,56.6091,12.0039,132.087,-0.203875,-2.09,13.798766613006592,-6.1825926303863525,2.11206,200.11000061035156,,,,,,,510.1,5.667777777,510.1,5.667777777,,,,,,,,,,,,,,,,,,,"Tyler O'Neill","15711",641933
"Seiya Suzuki","CHC",90,386.745,340.848,91.7075,54.4526,17.6667,1.54374,18.0445,56.3696,58.8292,39.0667,1.71602,94.5402,3.59569,2.87101,0.363895,5.74638,9.31535,2.71885,0.269057,0.101014,0.244451,0.413228,0.347765,0.488767,0.362736,0.836532,0.21971,5.18027,0.318702,,0.0328298,59.851,14.8998,133.54,0.0328298,0.01,15.429956045001745,-7.9578363802284,2.11066,84.3499984741211,,,,,,,544.7,6.052222222,544.7,6.052222222,,,,,,,,,,,,,,,,,,,"Seiya Suzuki","30116",673548
"Andy Pages","LAD",90,388.877,350.277,90.3649,53.8536,19.3716,1.57899,15.5607,53.5036,54.1529,29.1421,1.19766,90.5014,6.26416,2.88065,0.31282,5.03604,5.08522,1.43776,0.257981,0.0749392,0.232725,0.322007,0.323682,0.455573,0.339355,0.779255,0.197591,4.83561,0.302734,,-0.239036,52.9444,7.74547,117.015,-0.239036,0.03,7.6150649935007095,-0.5070370752364397,2.08038,381.8599853515625,,,,,,,482.6,5.362222222,482.6,5.362222222,,,,,,,,,,,,,,,,,,,"Andy Pages","24816",681624
"Wilyer Abreu","BOS",87,370.668,325.374,82.2038,44.8669,18.0449,1.43811,17.8538,52.5493,54.6767,40.1851,1.91698,88.7518,2.72368,2.07388,0.311436,4.42856,8.32807,2.40794,0.252644,0.108413,0.239437,0.452781,0.337817,0.481559,0.355287,0.819376,0.228914,5.09845,0.291385,,0.0341786,55.1656,12.083,124.829,0.0341786,1.11,10.499549742788076,-2.7726324796676636,2.07831,331.239990234375,,,,,,,499.9,5.745977011,499.9,5.745977011,,,,,,,,,,,,,,,,,,,"Wilyer Abreu","23772",677800
"Luis Robert Jr.","CHW",109,461.663,418.441,103.13,61.7477,20.6112,1.61302,19.1584,66.0358,55.7705,34.2299,1.52111,130.409,5.34671,2.7105,0.398377,4.70133,26.5164,7.00211,0.246463,0.0741447,0.282476,0.262482,0.309742,0.440785,0.327161,0.750527,0.194322,6.66878,0.309192,,1.70758,58.3737,4.71475,110.426,1.70758,-3.13,7.181087970733643,-2.618057072162628,2.06507,87.75,,,,,,,558.4,5.122935779,558.4,5.122935779,,,,,,,,,,,,,,,,,,,"Luis Robert Jr.","20043",673357
"Jordan Westburg","BAL",73,311.75,284.491,76.1621,46.3972,15.2455,2.00033,12.5191,42.8222,41.3188,21.1898,0.67556,70.0151,3.58068,1.97307,0.51587,5.16762,5.41935,1.4589,0.267714,0.0679703,0.224587,0.302645,0.324298,0.467381,0.343915,0.791678,0.199667,5.31496,0.312083,,-0.0461204,43.5753,7.34069,125.288,-0.0461204,0.11,8.91824647411704,0.6455696672201157,2.06499,90.2300033569336,,,,,,,400.4,5.484931506,400.4,5.484931506,,,,,,,,,,,,,,,,,,,"Jordan Westburg","27815",676059
"Brenton Doyle","COL",111,464.3,422.62,110.058,68.0197,20.7075,3.29611,18.0347,65.6581,55.6638,32.1554,0.486252,126.151,3.18612,3.70134,2.63778,6.00046,19.8957,4.79257,0.260418,0.0692555,0.271701,0.254896,0.314947,0.453036,0.33399,0.767983,0.192617,6.73485,0.326167,,1.25321,61.2308,7.2654,98.6003,1.25321,2.04,0.4818267822265625,3.752962827682495,2.0441,71.72000122070312,,,,,,,569.2,5.127927927,569.2,5.127927927,,,,,,,,,,,,,,,,,,,"Brenton Doyle","25479",686668
"Lawrence Butler","ATH",109,450.4,408.657,100.387,57.4107,21.1379,1.11644,20.7219,61.1469,58.4846,36.7873,1.45362,109.237,1.61086,2.86604,0.478662,6.80256,10.9373,3.20436,0.245651,0.0816769,0.242534,0.336765,0.308465,0.454962,0.33132,0.763427,0.209311,5.07835,0.282938,,0.168923,58.4405,6.09068,114.106,0.168923,2.31,7.393672466278076,-2.6631617546081543,2.04353,60.90999984741211,,,,,,,544.5,4.995412844,544.5,4.995412844,,,,,,,,,,,,,,,,,,,"Lawrence Butler","22542",671732
"Max Muncy","LAD",88,382.863,321.949,71.0039,37.8428,14.9668,1.0815,17.1127,51.9772,53.2622,52.9385,1.60565,97.5636,4.35599,3.27204,0.34696,4.97646,1.2221,0.344455,0.220544,0.13827,0.254827,0.542605,0.335406,0.43321,0.338448,0.768617,0.212667,3.23314,0.25596,,-0.61155,51.8494,7.34943,116.407,-0.61155,-0.96,6.8448286056518555,0.06769436597824097,2.03936,260.94000244140625,,,,,,,457.5,5.198863636,457.5,5.198863636,,,,,,,,,,,,,,,,,,,"Max Muncy","13301",571970
"Jackson Holliday","BAL",95,404.486,358.889,88.8179,58.6393,16.7975,2.57393,10.8072,52.3081,42.7355,39.973,1.22962,100.585,2.77784,2.28906,0.556853,7.62564,9.23954,2.16737,0.24748,0.0988241,0.248673,0.397405,0.325722,0.398967,0.320807,0.724689,0.151487,5.53001,0.31231,,0.204145,49.0987,2.08548,109.114,0.204145,0.08,4.396284222602844,1.7316251546144485,2.02962,206.38999938964844,,,,,,,449.7,4.73368421,449.7,4.73368421,,,,,,,,,,,,,,,,,,,"Jackson Holliday","31781",702616
"Trent Grisham","NYY",70,299.595,256.05,59.1355,30.6612,11.2616,0.70856,16.5041,43.2413,41.6226,35.3181,0.758988,74.8032,3.39604,1.68804,3.14271,4.34066,5.81418,1.53391,0.230953,0.117886,0.249681,0.472147,0.330069,0.473839,0.350222,0.803908,0.242887,4.83237,0.256151,,0.0168897,43.3802,8.55838,127.072,0.0168897,-0.72,9.239642230793834,0.36024677753448486,2.02678,728.6599731445312,,,,,,,391.6,5.594285714,391.6,5.594285714,,,,,,,,,,,,,,,,,,,"Trent Grisham","18564",663757
"Josh Jung","TEX",102,433.028,399.217,103.079,65.0984,19.2055,1.48085,17.2941,54.7347,56.4223,26.5657,0.756846,103.626,4.06303,2.7208,0.461336,6.84402,4.36266,1.54316,0.258202,0.0613486,0.239305,0.256362,0.309103,0.443689,0.32796,0.752792,0.185487,4.09294,0.305264,,-0.479097,55.0285,4.6978,111.514,-0.479097,-1.41,5.190649211406708,-0.125410795211792,2.0182,207.57000732421875,,,,,,,493.4,4.837254901,493.4,4.837254901,,,,,,,,,,,,,,,,,,,"Josh Jung","26299",673962
"Teoscar Hernández","LAD",85,367.829,335.417,92.0063,55.6127,16.672,1.45336,18.2682,55.1851,56.3487,26.2508,1.03525,92.9069,3.56615,2.25102,0.343662,6.48259,6.23658,1.73745,0.274304,0.0713669,0.252582,0.28255,0.331505,0.496068,0.357871,0.827573,0.221764,5.08928,0.325564,,-0.101822,55.4996,12.747,129.431,-0.101822,-1.66,12.7478943541646,-5.595185160636902,2.01219,56.880001068115234,,,,,,,500.2,5.884705882,500.2,5.884705882,,,,,,,,,,,,,,,,,,,"Teoscar Hernandez","13066",606192
