Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Lars Nootbaar","STL",91,394,337,87,53,18,2,14,50,47,52,2,76,2,3,0,,7,2,0.257107,0.132277,0.191623,0.6903,0.356681,0.44807,0.353444,0.80475,0.190963,4.42731,0.288938,0.156283,-0.338196,58.1091,12.2758,126.231,-0.181913,1.17573,12.096055954694748,-2.3270446062088013,2.37448,258.2900085449219,,,,,,,515.1,5.66043956,515.1,5.66043956,,,,,,,,,,,,,,,,,,,"Lars Nootbaar","21454",663457
"Marcus Semien","TEX",109,471,424,101,65,19,2,15,55,52,42,1,81,2,3,0,,9,3,0.238784,0.0893601,0.171509,0.521024,0.309069,0.398653,0.312506,0.707722,0.159869,4.47617,0.260512,0.231566,-0.176526,54.0792,-0.683626,100.698,0.0550397,5.07074,0.4289446920156479,6.610247373580933,2.35396,104.12000274658203,,,,,,,489.8,4.493577981,489.8,4.493577981,,,,,,,,,,,,,,,,,,,"Marcus Semien","12533",543760
"Royce Lewis","MIN",91,394,357,92,55,19,1,18,48,56,31,1,91,2,3,0,,6,3,0.257915,0.078727,0.231998,0.339344,0.318819,0.464891,0.339757,0.78371,0.206976,3.65583,0.296103,0,-0.73062,53.8137,7.98045,120.43,-0.73062,0.895252,8.43015170097351,1.1480294466018677,2.35145,163.9600067138672,,,,,,,490.2,5.386813186,490.2,5.386813186,,,,,,,,,,,,,,,,,,,"Royce Lewis","20437",668904
"Gleyber Torres","DET",108,465,414,110,76,20,1,13,51,47,44,1,80,3,4,1,,9,3,0.266811,0.0945933,0.172082,0.549698,0.338388,0.412747,0.331493,0.751135,0.145936,3.82993,0.300576,-0.153507,-0.593766,60.4132,6.35348,115.16,-0.747274,-1.87501,7.270610690116882,-0.2138962745666504,2.3349,228.8800048828125,,,,,,,537.6,4.977777777,537.6,4.977777777,,,,,,,,,,,,,,,,,,,"Gleyber Torres","16997",650402
"Cedric Mullins","BAL",101,437,389,95,60,19,3,13,56,49,40,1,88,4,3,1,,21,6,0.243415,0.0910924,0.200719,0.453831,0.318578,0.402557,0.318671,0.721135,0.159142,6.34513,0.281668,0.0951766,1.14852,52.3107,1.51043,107.619,1.2437,1.13216,5.030485987663269,2.693120002746582,2.3071,211.2100067138672,,,,,,,492.5,4.876237623,492.5,4.876237623,,,,,,,,,,,,,,,,,,,"Cedric Mullins","17929",656775
"J.P. Crawford","SEA",104,447,384,93,65,19,1,8,52,41,54,1,83,5,3,1,,4,2,0.242406,0.121713,0.185696,0.655439,0.341868,0.3621,0.317955,0.703967,0.119694,3.57115,0.286999,0.134878,-0.767795,53.2865,1.29094,110.872,-0.632917,-2.33293,4.897785723209381,2.4601244926452637,2.30477,442.010009765625,,,,,,,451.8,4.344230769,451.8,4.344230769,,,,,,,,,,,,,,,,,,,"J.P. Crawford","15491",641487
"Brandon Lowe","TBR",90,388,343,83,48,16,1,18,48,52,37,1,98,4,3,0,,5,1,0.241484,0.096258,0.252625,0.381031,0.321497,0.447653,0.336002,0.76915,0.20617,4.24438,0.283776,0.290259,-0.137181,51.7238,6.68414,121.175,0.153078,-1.23145,9.483616307377815,-0.24811244010925293,2.29245,211.94000244140625,,,,,,,472.8,5.253333333,472.8,5.253333333,,,,,,,,,,,,,,,,,,,"Brandon Lowe","18882",664040
"Yandy Díaz","TBR",109,469,415,118,81,24,1,13,57,54,47,2,69,4,3,0,,3,1,0.285254,0.100991,0.147191,0.686122,0.361848,0.439855,0.352984,0.801703,0.154601,2.70825,0.313843,-0.742437,-0.94064,68.9531,14.4314,133.061,-1.68308,-0.713091,15.951879858970642,-9.490251898765564,2.28706,195.6999969482422,,,,,,,599.2,5.497247706,599.2,5.497247706,,,,,,,,,,,,,,,,,,,"Yandy Diaz","16578",650490
"Mike Trout","LAA",77,334,290,73,39,13,2,20,48,53,38,2,92,4,2,0,,6,1,0.250691,0.112292,0.276751,0.40575,0.342611,0.510178,0.367757,0.852789,0.259487,5.14528,0.293845,-0.0683757,0.180592,53.0595,14.2123,137.58,0.112216,0.631055,14.394747026264668,-3.53761750459671,2.27633,111.9000015258789,,,,,,,490.5,6.37012987,490.5,6.37012987,,,,,,,,,,,,,,,,,,,"Mike Trout","10155",545361
"Sean Murphy","ATL",70,277,243,58,33,12,1,13,38,42,26,1,67,6,2,0,,1,0,0.238931,0.0944735,0.24179,0.390725,0.327043,0.448048,0.339552,0.775091,0.209117,3.23447,0.275631,-0.0861373,-0.417655,37.8018,5.56744,114.254,-0.503793,1.97622,4.188391864299774,7.39289128780365,2.25886,295.67999267578125,,,,,,,342.4,4.891428571,342.4,4.891428571,,,,,,,,,,,,,,,,,,,"Sean Murphy","19352",669221
"Nico Hoerner","CHC",102,440,400,107,81,20,2,4,49,33,30,1,49,7,3,0,,20,5,0.268462,0.067247,0.110707,0.607433,0.327582,0.359131,0.307146,0.686713,0.0906688,5.89385,0.294834,0.416141,1.23847,48.6071,-2.51459,96.2668,1.65461,5.55279,-0.2943899631500244,7.1597384214401245,2.23155,203.32000732421875,,,,,,,441.2,4.325490196,441.2,4.325490196,,,,,,,,,,,,,,,,,,,"Nico Hoerner","21479",663538
"Ezequiel Tovar","COL",107,464,434,115,71,26,3,15,48,51,20,0,110,4,4,2,,9,3,0.265282,0.0424929,0.23695,0.179332,0.300388,0.44459,0.32295,0.744978,0.179309,4.87267,0.31929,-0.0227999,-0.254283,57.1126,3.18349,91.1976,-0.277083,6.21039,-5.124971181154251,11.181684970855713,2.23146,129.3000030517578,,,,,,,524.2,4.89906542,524.2,4.89906542,,,,,,,,,,,,,,,,,,,"Ezequiel Tovar","24064",678662
"Nolan Arenado","STL",110,475,434,111,73,22,1,15,50,53,35,1,70,3,4,0,,3,1,0.255674,0.0726057,0.147137,0.493457,0.312963,0.414103,0.319154,0.727066,0.158429,2.96336,0.272497,-0.16497,-0.706713,57.0599,1.82505,103.24,-0.871683,2.74716,0.9559264779090881,4.155493259429932,2.17255,222.5399932861328,,,,,,,515,4.681818181,515,4.681818181,,,,,,,,,,,,,,,,,,,"Nolan Arenado","9777",571448
"Kristian Campbell","BOS",99,426,370,97,62,20,2,13,55,49,46,2,107,7,3,0,,9,3,0.260872,0.108102,0.252207,0.428623,0.350607,0.429788,0.344532,0.780395,0.168916,4.9249,0.331209,0,-0.183764,59.7609,10.2414,117.302,-0.183764,-1.48759,8.198269560933113,-1.827711433172226,2.12913,285.70001220703125,,,,,,,532.5,5.378787878,532.5,5.378787878,,,,,,,,,,,,,,,,,,,"Kristian Campbell","33644",692225
"Jacob Wilson","ATH",97,420,390,113,81,24,1,6,45,39,21,1,43,4,3,2,,2,1,0.288927,0.0496407,0.10342,0.479991,0.329396,0.403888,0.322609,0.733284,0.11496,3.28896,0.310585,-0.0133774,-0.785795,51.5364,2.76514,108.009,-0.799172,-1.15591,3.022512674331665,3.3399271965026855,2.10608,327.1499938964844,,,,,,,450.5,4.644329896,450.5,4.644329896,,,,,,,,,,,,,,,,,,,"Jacob Wilson","33266",805779
"Tyler O'Neill","BAL",89,386,342,83,47,16,1,20,50,58,36,1,117,5,3,0,,6,2,0.24448,0.0928638,0.302247,0.307245,0.323314,0.468807,0.344077,0.792121,0.224327,4.43876,0.306708,-0.0068,-0.0567213,53.9545,9.13073,125.402,-0.0635213,0.153057,11.075761921703815,-3.9054312258958817,2.07244,200.11000061035156,,,,,,,491.7,5.524719101,491.7,5.524719101,,,,,,,,,,,,,,,,,,,"Tyler O'Neill","15711",641933
"Jackson Holliday","BAL",94,406,349,83,55,17,3,9,54,39,52,1,103,2,3,0,,8,2,0.238691,0.128629,0.254114,0.506186,0.339004,0.375701,0.320753,0.714705,0.13701,5.65046,0.311224,0.0217544,0.00908759,49.2911,2.07681,109.076,0.030842,0.493747,4.223325392231345,2.1281603276729584,2.05872,206.38999938964844,,,,,,,438.4,4.663829787,438.4,4.663829787,,,,,,,,,,,,,,,,,,,"Jackson Holliday","31781",702616
"J.T. Realmuto","PHI",92,365,332,84,52,16,2,13,47,47,25,1,90,5,2,0,,8,3,0.252703,0.0696664,0.245813,0.283412,0.314044,0.432765,0.326566,0.746809,0.180061,5.45683,0.305851,-0.0481506,-0.0855261,45.9692,3.55405,106.15,-0.133677,0.950146,2.5302993059158325,7.396442532539368,2.03588,140.24000549316406,,,,,,,415.2,4.513043478,415.2,4.513043478,,,,,,,,,,,,,,,,,,,"J.T. Realmuto","11739",592663
"Teoscar Hernández","LAD",99,430,395,105,62,20,1,22,57,71,28,2,117,4,3,0,,7,2,0.265388,0.0652395,0.272103,0.23976,0.31892,0.485666,0.347641,0.804586,0.220278,4.2781,0.321439,-0.255096,-0.186471,61.3395,11.393,122.571,-0.441567,-1.42976,11.071506828069687,-6.033930540084839,2.00752,56.880001068115234,,,,,,,567.2,5.729292929,567.2,5.729292929,,,,,,,,,,,,,,,,,,,"Teoscar Hernandez","13066",606192
"Masyn Winn","STL",105,455,415,103,69,21,3,10,52,42,32,0,92,2,4,1,,13,3,0.248179,0.0706782,0.201983,0.349922,0.302691,0.384345,0.302831,0.687036,0.136166,6.07213,0.293847,0.436497,0.812073,48.7208,-4.16363,92.2952,1.24857,2.22304,-2.912613272666931,7.098039627075195,2.00682,157.3800048828125,,,,,,,452.1,4.305714285,452.1,4.305714285,,,,,,,,,,,,,,,,,,,"Masyn Winn","27479",691026
"CJ Abrams","WSN",102,441,399,101,64,21,3,13,52,46,27,1,88,10,4,1,,24,7,0.25222,0.0613245,0.198873,0.30836,0.312922,0.419657,0.321102,0.732579,0.167438,6.73399,0.289935,0.245067,1.4006,53.645,2.37775,103.441,1.64567,-3.37266,3.4471861124038696,1.1742563247680664,2.00379,49.619998931884766,,,,,,,503.8,4.939215686,503.8,4.939215686,,,,,,,,,,,,,,,,,,,"CJ Abrams","25768",682928
"Jarren Duran","BOS",104,451,411,106,64,24,5,13,65,53,32,1,109,4,3,0,,22,5,0.257843,0.0720439,0.241646,0.298139,0.316949,0.436878,0.32867,0.753827,0.179035,7.92927,0.318811,0.137765,1.81865,57.5814,5.14899,106.2,1.95642,1.0788,5.13668155670166,-0.8903357982635498,1.99591,21.389999389648438,,,,,,,538.7,5.179807692,538.7,5.179807692,,,,,,,,,,,,,,,,,,,"Jarren Duran","24617",680776
"Iván Herrera","STL",77,310,268,70,45,14,1,9,36,33,36,1,68,3,2,0,,4,1,0.259727,0.117178,0.217921,0.537708,0.352476,0.423093,0.343162,0.775569,0.163366,3.97684,0.311375,0.268431,-0.241248,43.1822,7.12001,119.338,0.027183,-1.80882,7.148864738643169,1.549513339996338,1.98506,225.9600067138672,,,,,,,376.7,4.892207792,376.7,4.892207792,,,,,,,,,,,,,,,,,,,"Ivan Herrera","20599",671056
"Ozzie Albies","ATL",110,475,435,112,70,24,2,16,64,66,33,1,75,4,4,0,,10,3,0.25751,0.0684063,0.157755,0.433623,0.312074,0.434328,0.325276,0.746402,0.176818,5.38958,0.275697,0.481756,0.154332,59.3751,4.1402,104.681,0.636087,-1.69671,3.2765010595321655,0.00051116943359375,1.98282,69.22000122070312,,,,,,,545.2,4.956363636,545.2,4.956363636,,,,,,,,,,,,,,,,,,,"Ozzie Albies","16556",645277
"Jung Hoo Lee","SFG",106,460,421,113,78,22,3,10,55,45,32,1,61,4,3,0,,9,2,0.269288,0.0690239,0.133454,0.517211,0.324285,0.405378,0.321202,0.729663,0.13609,5.22746,0.293339,0,-0.0555209,55.9886,2.5165,105.113,-0.0555209,-0.312676,2.736330419778824,0.8970465064048767,1.96721,233.94000244140625,,,,,,,506.2,4.775471698,506.2,4.775471698,,,,,,,,,,,,,,,,,,,"Jung Hoo Lee","33824",808982
"Geraldo Perdomo","ARI",101,435,369,92,65,18,3,6,53,35,49,0,72,4,4,7,,12,3,0.248455,0.113837,0.164872,0.690458,0.340664,0.359592,0.315804,0.700255,0.111136,5.65663,0.290328,0.436934,0.344294,51.0444,0.510359,97.8878,0.781227,0.110408,-0.30880653858184814,4.768741250038147,1.96526,430.2699890136719,,,,,,,445.3,4.408910891,445.3,4.408910891,,,,,,,,,,,,,,,,,,,"Geraldo Perdomo","22799",672695
"Ryan McMahon","COL",104,449,397,98,59,21,2,17,47,48,46,1,126,2,3,0,,5,2,0.24601,0.102086,0.281039,0.363244,0.325482,0.433148,0.333147,0.75863,0.187138,3.64741,0.314557,0.134081,-0.73768,58.8712,6.71999,98.0349,-0.603599,4.00349,-1.6502111554145813,5.605956673622131,1.96124,272.17999267578125,,,,,,,531.8,5.113461538,531.8,5.113461538,,,,,,,,,,,,,,,,,,,"Ryan McMahon","15112",641857
"Marcell Ozuna","ATL",106,460,408,108,64,19,0,25,64,77,47,2,110,2,3,0,,1,0,0.264654,0.102152,0.239178,0.427098,0.342039,0.494004,0.362002,0.836043,0.229351,2.35698,0.302086,-0.358616,-0.78347,70.9278,17.4557,129.307,-1.14209,-0.000147834,14.861673831939697,-11.429314627763233,1.94642,68.76000213623047,,,,,,,635.8,5.998113207,635.8,5.998113207,,,,,,,,,,,,,,,,,,,"Marcell Ozuna","10324",542303
"Ha-Seong Kim","TBR",73,316,274,67,46,13,1,7,38,32,35,1,55,2,2,2,,13,3,0.245922,0.111111,0.175381,0.63354,0.334064,0.378921,0.318072,0.712984,0.132999,5.391,0.28135,0.05425,0.730829,37.6846,0.941714,108.626,0.785079,0.96472,3.885698616504669,4.351757109165192,1.94289,382.4700012207031,,,,,,,337.7,4.626027397,337.7,4.626027397,,,,,,,,,,,,,,,,,,,"Ha-Seong Kim","27506",673490
"Eugenio Suárez","ARI",101,435,385,91,52,19,1,19,52,60,39,1,123,7,4,0,,2,1,0.237184,0.089579,0.282045,0.317606,0.314955,0.440291,0.330051,0.755245,0.203107,2.83393,0.291581,-0.296411,-0.724394,55.9744,5.4404,107.441,-1.02081,0.524143,2.8191977739334106,1.2463653087615967,1.92447,168.66000366210938,,,,,,,503,4.980198019,503,4.980198019,,,,,,,,,,,,,,,,,,,"Eugenio Suarez","12552",553993
"Francisco Alvarez","NYM",74,292,257,60,36,11,1,13,36,40,29,1,73,4,2,0,,2,0,0.232677,0.0976848,0.251476,0.388445,0.315057,0.428139,0.326007,0.743196,0.195462,3.2437,0.271458,-0.187888,-0.389156,36.6614,2.71457,109.883,-0.577044,-2.29469,2.8490479588508606,2.959481716156006,1.90747,244.35000610351562,,,,,,,341.6,4.616216216,341.6,4.616216216,,,,,,,,,,,,,,,,,,,"Francisco Alvarez","26121",682626
"Jose Altuve","HOU",109,469,423,113,77,21,1,14,54,53,39,1,81,4,2,0,,13,4,0.266462,0.0840718,0.173038,0.485858,0.333934,0.416554,0.331282,0.750488,0.150092,4.19051,0.299687,-0.236253,0.0215044,60.8507,6.32899,115.367,-0.214749,-1.56524,7.981877863407135,-5.280055522918701,1.89818,61.189998626708984,,,,,,,550.5,5.050458715,550.5,5.050458715,,,,,,,,,,,,,,,,,,,"Jose Altuve","5417",514888
"Christian Walker","HOU",110,474,422,100,58,20,1,21,56,65,42,1,112,6,4,0,,3,1,0.236656,0.0884179,0.236061,0.374555,0.312281,0.437863,0.327965,0.750144,0.201207,3.08132,0.268984,0.0588041,-0.768308,60.2605,5.14616,113.045,-0.709504,4.73809,6.324591755867004,-3.802340030670166,1.8972,110.98999786376953,,,,,,,546,4.963636363,546,4.963636363,,,,,,,,,,,,,,,,,,,"Christian Walker","13419",572233
"Willson Contreras","STL",104,450,391,98,58,21,1,19,53,58,43,2,111,13,2,0,,5,2,0.251466,0.0947467,0.247169,0.383327,0.343369,0.451833,0.349385,0.795202,0.200367,3.2168,0.302012,-0.325951,-0.652275,64.8506,12.5537,123.51,-0.978227,0.317369,11.577910542488098,-8.33124178647995,1.89224,72.54000091552734,,,,,,,574.9,5.527884615,574.9,5.527884615,,,,,,,,,,,,,,,,,,,"Willson Contreras","11609",575929
"Mark Vientos","NYM",112,485,439,105,63,19,1,21,59,67,39,1,135,3,4,0,,1,0,0.238122,0.0794856,0.278496,0.285411,0.302071,0.431584,0.319944,0.733654,0.193461,2.84403,0.290438,-0.481889,-0.745191,58.5789,2.16879,105.817,-1.22708,-0.695223,2.124064803123474,-0.1896677017211914,1.87892,105.8499984741211,,,,,,,535.1,4.777678571,535.1,4.777678571,,,,,,,,,,,,,,,,,,,"Mark Vientos","22184",668901
"Jazz Chisholm Jr.","NYY",72,311,278,68,41,11,1,14,41,43,27,1,83,3,2,0,,17,5,0.243677,0.0873943,0.268435,0.32557,0.315226,0.445813,0.331923,0.761039,0.202135,6.12752,0.293915,0.223729,1.01219,40.5055,4.35523,114.265,1.23592,0.3505,6.2808719873428345,1.461302012205124,1.87407,21.799999237060547,,,,,,,380.3,5.281944444,380.3,5.281944444,,,,,,,,,,,,,,,,,,,"Jazz Chisholm Jr.","20454",665862
"Shea Langeliers","ATH",92,366,331,78,45,15,1,18,43,49,29,1,92,3,3,0,,3,1,0.236743,0.0796403,0.252586,0.315299,0.301277,0.450001,0.326087,0.751278,0.213258,3.85842,0.270947,-0.255586,-0.386031,45.9134,3.42111,110.444,-0.641617,-2.14073,3.7000133991241455,4.77454686164856,1.87096,119.69000244140625,,,,,,,423.1,4.598913043,423.1,4.598913043,,,,,,,,,,,,,,,,,,,"Shea Langeliers","25816",669127
"Randy Arozarena","SEA",112,483,415,98,60,21,1,16,61,57,53,2,127,12,3,0,,19,7,0.235412,0.109029,0.262006,0.416131,0.336576,0.405178,0.329996,0.741754,0.169766,5.2561,0.297069,-0.0602906,-0.177782,62.206,6.02691,119.3,-0.238072,-3.02845,10.369727075099945,-8.427523136138916,1.86882,134.9199981689453,,,,,,,562.3,5.020535714,562.3,5.020535714,,,,,,,,,,,,,,,,,,,"Randy Arozarena","19290",668227
"Yainer Diaz","HOU",101,411,388,106,70,20,1,15,48,52,17,1,76,2,4,0,,2,1,0.273011,0.0408269,0.184433,0.221364,0.303845,0.443167,0.323561,0.747012,0.170156,3.22414,0.303142,-0.517471,-0.569159,50.7313,3.0163,109.963,-1.08663,-1.12473,3.5641396045684814,1.8981101512908936,1.85184,60.08000183105469,,,,,,,468.3,4.636633663,468.3,4.636633663,,,,,,,,,,,,,,,,,,,"Yainer Diaz","23003",673237
"Matt McLain","CIN",95,411,358,83,50,17,2,15,50,47,44,1,116,6,3,0,,18,3,0.232019,0.106016,0.281036,0.377233,0.323341,0.411664,0.325159,0.735005,0.179645,6.12546,0.296728,-0.0185403,1.48268,51.3145,3.54275,99.3161,1.46414,1.86115,1.1304808855056763,2.9352203607559204,1.84228,86.18000030517578,,,,,,,484.3,5.097894736,484.3,5.097894736,,,,,,,,,,,,,,,,,,,"Matt McLain","29695",680574
"Maikel Garcia","KCR",100,431,390,102,72,21,3,6,49,36,35,0,77,0,4,2,,22,5,0.260503,0.0819315,0.178213,0.45974,0.319058,0.372801,0.307106,0.69186,0.112298,6.25911,0.307896,0.131552,1.46608,47.6242,-2.47793,92.4334,1.59764,3.59209,-2.1112425327301025,5.20320188999176,1.80732,206.8800048828125,,,,,,,448.4,4.484,448.4,4.484,,,,,,,,,,,,,,,,,,,"Maikel Garcia","22715",672580
"Bo Naylor","CLE",80,317,276,59,35,13,1,10,34,33,35,0,85,2,2,1,,6,2,0.21517,0.110704,0.269322,0.411047,0.306216,0.379534,0.305353,0.68575,0.164364,4.79874,0.269399,0.00710088,0.0901821,34.5799,-2.26455,96.9172,0.097283,-0.486056,-1.0139495581388474,5.705302536487579,1.80709,278.79998779296875,,,,,,,308.6,3.8575,308.6,3.8575,,,,,,,,,,,,,,,,,,,"Bo Naylor","21865",666310
"Brandon Nimmo","NYM",96,415,361,89,57,17,2,13,58,49,44,1,87,7,2,1,,4,2,0.247133,0.105093,0.209736,0.501074,0.336854,0.418329,0.333826,0.755183,0.171196,4.6936,0.28784,-0.140303,-0.799901,54.6165,6.43291,115.125,-0.940204,2.57903,6.502629518508911,-2.9459681510925293,1.80188,193.07000732421875,,,,,,,475.3,4.951041666,475.3,4.951041666,,,,,,,,,,,,,,,,,,,"Brandon Nimmo","12927",607043
"Jackson Chourio","MIL",108,465,435,113,68,24,2,18,55,61,23,1,104,2,4,0,,17,4,0.258675,0.0498604,0.224,0.222591,0.297197,0.447711,0.321965,0.744908,0.189036,5.68535,0.299041,0.400228,0.99332,56.8864,2.82676,103.283,1.39355,2.7193,3.206023097038269,-1.4695918560028076,1.7885,16.420000076293945,,,,,,,544.1,5.037962962,544.1,5.037962962,,,,,,,,,,,,,,,,,,,"Jackson Chourio","28806",694192
"Rafael Devers","BOS",106,456,400,105,61,22,1,21,60,65,48,2,104,4,4,0,,3,1,0.262524,0.104984,0.227471,0.461527,0.345148,0.480347,0.358478,0.825495,0.217823,3.56961,0.301573,-0.088218,-0.619454,69.0422,16.0271,127.063,-0.707672,-0.174464,13.328860223293304,-11.291130796074867,1.78476,40.939998626708984,,,,,,,613.8,5.790566037,613.8,5.790566037,,,,,,,,,,,,,,,,,,,"Rafael Devers","17350",646240
"Tommy Edman","LAD",99,430,393,96,63,20,2,12,53,51,28,1,74,4,3,1,,16,3,0.245373,0.0661874,0.172862,0.382891,0.300408,0.394932,0.305961,0.69534,0.149559,6.09536,0.273055,0.258056,1.26105,47.0844,-2.86208,94.6242,1.51911,2.47896,-1.2229340076446533,4.049795985221863,1.77886,169.00999450683594,,,,,,,444.8,4.492929292,444.8,4.492929292,,,,,,,,,,,,,,,,,,,"Tommy Edman","19470",669242
"Jorge Polanco","SEA",93,401,356,85,53,15,1,17,47,52,39,1,95,3,3,0,,5,2,0.239449,0.0971909,0.235831,0.41212,0.317424,0.425874,0.326151,0.743297,0.186425,3.64433,0.276898,0.0287496,-0.56855,50.3902,3.77352,116.609,-0.5398,-1.76795,7.034886837005615,-3.2738147974014282,1.77304,412.9800109863281,,,,,,,458.9,4.934408602,458.9,4.934408602,,,,,,,,,,,,,,,,,,,"Jorge Polanco","13152",593871
"Josh Jung","TEX",101,436,403,101,65,18,2,17,50,54,25,1,114,5,3,0,,5,2,0.251659,0.0578453,0.261328,0.221351,0.301359,0.427838,0.318253,0.729197,0.176179,3.94927,0.308252,-0.498545,-0.638906,52.0466,1.36192,104.72,-1.13745,-0.163676,1.2032498121261597,1.107311636209488,1.74379,207.57000732421875,,,,,,,479.9,4.751485148,479.9,4.751485148,,,,,,,,,,,,,,,,,,,"Josh Jung","26299",673962
"Bryson Stott","PHI",99,428,387,98,69,19,2,8,50,40,35,1,77,2,4,0,,17,3,0.252395,0.08205,0.180792,0.453835,0.315508,0.37205,0.305519,0.687557,0.119655,5.85296,0.293392,0.269403,1.35912,46.7775,-3.00318,92.0378,1.62853,3.34721,-2.4192994832992554,4.913255572319031,1.7395,172.64999389648438,,,,,,,438.4,4.428282828,438.4,4.428282828,,,,,,,,,,,,,,,,,,,"Bryson Stott","26294",681082
"Max Muncy","LAD",87,374,315,67,36,14,1,17,51,54,52,1,99,5,3,0,,2,1,0.213188,0.137877,0.263904,0.52245,0.329583,0.423635,0.3332,0.753218,0.210447,3.37116,0.248096,-0.0246793,-0.510905,49.1015,5.61873,112.888,-0.535584,-1.96909,5.187653839588165,-0.9579771757125854,1.73159,260.94000244140625,,,,,,,438.3,5.037931034,438.3,5.037931034,,,,,,,,,,,,,,,,,,,"Max Muncy","13301",571970
"Logan O'Hoppe","LAA",93,375,337,83,53,13,1,16,44,48,29,1,95,5,3,0,,3,1,0.247472,0.0780732,0.25326,0.308272,0.315234,0.435583,0.328593,0.750818,0.188111,3.22618,0.293886,-0.145446,-0.576238,47.796,4.25291,110.168,-0.721684,-1.92111,3.609990179538727,1.2742640972137451,1.72583,135.80999755859375,,,,,,,426.5,4.586021505,426.5,4.586021505,,,,,,,,,,,,,,,,,,,"Logan O'Hoppe","24729",681351
"Jesús Sánchez","MIA",93,401,362,93,57,19,2,16,44,45,33,1,103,3,2,0,,7,2,0.257361,0.0828091,0.255635,0.323935,0.323252,0.44945,0.33681,0.772703,0.192089,4.67604,0.314766,-0.270657,-0.0960865,53.7927,7.176,110.984,-0.366743,0.758736,4.86245396733284,-1.6286101937294006,1.72186,271.2699890136719,,,,,,,491.4,5.283870967,491.4,5.283870967,,,,,,,,,,,,,,,,,,,"Jesus Sanchez","19913",660821
"Jonathan India","KCR",102,441,380,98,65,21,2,11,54,44,46,1,82,11,4,0,,8,2,0.258894,0.104986,0.186448,0.563085,0.353025,0.405868,0.338174,0.758893,0.146974,4.70765,0.302065,0.0495388,-0.378721,59.6381,8.37085,114.178,-0.329182,-1.25759,6.782098174095154,-5.124251842498779,1.69358,232.60000610351562,,,,,,,525.1,5.148039215,525.1,5.148039215,,,,,,,,,,,,,,,,,,,"Jonathan India","21523",663697
"Lawrence Butler","ATH",108,465,424,104,62,22,2,18,52,57,37,1,124,0,4,0,,15,3,0.244035,0.078937,0.267595,0.294986,0.30189,0.428451,0.31828,0.730341,0.184416,5.31372,0.300256,-0.0783201,0.942318,55.5223,1.46265,104.98,0.863998,2.20782,3.497759521007538,-2.703286647796631,1.68719,60.90999984741211,,,,,,,533.9,4.943518518,533.9,4.943518518,,,,,,,,,,,,,,,,,,,"Lawrence Butler","22542",671732
"George Springer","TOR",101,438,389,96,61,18,2,15,54,52,43,1,87,4,2,0,,11,2,0.246337,0.0977811,0.197604,0.494834,0.325487,0.416212,0.327242,0.7417,0.169875,4.96908,0.279038,-0.030444,0.425027,55.4724,4.5064,112.342,0.394583,0.670567,6.548533052206039,-4.901655435562134,1.6835,242.92999267578125,,,,,,,509.5,5.044554455,509.5,5.044554455,,,,,,,,,,,,,,,,,,,"George Springer","12856",543807
"Wilyer Abreu","BOS",86,371,323,78,46,17,1,14,45,47,43,1,103,2,3,0,,9,2,0.240658,0.116539,0.276769,0.421069,0.33091,0.428661,0.334128,0.759571,0.188003,4.65303,0.30451,-0.029,0.181913,48.9558,5.84468,110.02,0.152913,3.34931,4.378864035010338,-0.48155736923217773,1.68306,331.239990234375,,,,,,,446.9,5.196511627,446.9,5.196511627,,,,,,,,,,,,,,,,,,,"Wilyer Abreu","23772",677800
"Luis García Jr.","WSN",94,406,378,101,67,20,2,12,44,43,23,1,66,1,4,0,,10,3,0.266686,0.0573884,0.162764,0.352587,0.307813,0.426623,0.319599,0.734436,0.159937,4.85713,0.291733,-0.189371,-0.0280981,48.892,1.7028,102.433,-0.217469,0.260839,0.9549320042133331,1.7108388245105743,1.68014,127.55999755859375,,,,,,,452.4,4.812765957,452.4,4.812765957,,,,,,,,,,,,,,,,,,,"Luis Garcia Jr.","20391",671277
